AccNum,GeneName,txReads1,txRPKM1,cdReads1,cdRPKM1
NM_000479,AMH,8.0,3.8499542174,7.0,3.70898367156
NM_000476,AK1,81.0,31.8761682675,54.0,82.3149826713
NM_001318098,CDC25C,23.0,8.9681459768,14.0,8.47551869551
NM_000474,TWIST1,0.0,-,0.0,-
NM_000475,NR0B1,0.0,-,0.0,-
NM_006865,LILRA3,0.0,-,0.0,-
NM_001017921,VMAC,4.0,2.13591771403,4.0,6.99408349495
NM_001301687,GBX2,4.0,1.98165699024,1.0,1.33295313245
NM_021963,NAP1L2,0.0,-,0.0,-
NM_001017922,ERMAP,6.0,1.548617619,4.0,2.49788696248
NM_001010858,RNF187,110.0,31.3092949303,48.0,60.4573319055
NM_001320731,ZBTB21,8.0,0.934621402443,6.0,1.67150074153
NM_001142550,WDR47,26.0,5.3007285747,16.0,5.12497497475
NM_004605,SULT2B1,0.0,-,0.0,-
NM_001349277,ANKRD28,88.0,9.86221148842,62.0,16.9543790333
NM_001142556,HMMR,7.0,1.98607048019,6.0,2.45659957467
NM_178860,SEZ6,0.0,-,0.0,-
NM_001351303,ZDHHC11B,2.0,0.58455958414,0.0,-
NM_001178007,BBS12,5.0,1.29916323661,3.0,1.25421328496
NM_004593,TRA2B,314.0,65.3004040859,178.0,183.080420897
NM_001168272,ITPR1,99.0,8.65772471462,88.0,9.53275228539
NM_004595,SMS,24.0,11.6377898285,20.0,16.1988309829
NM_004359,CDC34,146.0,90.100252082,94.0,117.896048786
NM_004597,SNRPD2,224.0,280.943775831,173.0,432.134444509
NM_020169,LXN,0.0,-,0.0,-
NM_004599,SREBF2,231.0,39.1175928855,185.0,48.1532237119
NM_020167,NMUR2,0.0,-,0.0,-
NM_001300935,NPSR1,0.0,-,0.0,-
NM_020162,DHX33,51.0,8.09523458987,35.0,14.6944903937
NM_020163,SEMA3G,0.0,-,0.0,-
NM_001146071,TDRD3,6.0,1.77168009061,3.0,1.36770804541
NM_177478,FTMT,0.0,-,0.0,-
NM_001291586,TMEM106A,3.0,0.80265134618,0.0,-
NM_004609,TCF15,2.0,1.45353813465,1.0,1.48624274268
NM_000494,COL17A1,0.0,-,0.0,-
NM_001277372,KIAA2012,0.0,-,0.0,-
NM_001291582,RABEP1,18.0,16.8077713308,13.0,20.2315766019
NM_001321023,LOC150051,1.0,1.08484871728,1.0,2.0499899899
NM_004356,CD81,138.0,82.2050094146,78.0,97.8286362268
NM_172168,NOXO1,0.0,-,0.0,-
NM_016252,BIRC6,218.0,12.3806235347,214.0,13.0941106189
NM_016255,FAM8A1,6.0,1.12760250235,1.0,0.717991663129
NM_207419,C1QTNF8,0.0,-,0.0,-
NM_016257,HPCAL4,6.0,1.09708301694,2.0,3.09633904724
NM_001348544,TMEM229B,0.0,-,0.0,-
NM_003198,ELOA,112.0,20.2054445292,98.0,36.458520346
NM_004354,CCNG2,17.0,2.76939641493,7.0,6.03112997028
NM_001354886,LOC100129484,0.0,-,0.0,-
NM_001354885,LOC644090,0.0,-,0.0,-
NM_001270896,TRAPPC3,60.0,34.3419375715,20.0,44.0368220052
NM_206809,MOG,0.0,-,0.0,-
NM_004352,CBLN1,0.0,-,0.0,-
NM_007266,GPN1,82.0,39.8708522027,57.0,43.5556999139
NM_053004,GNB1L,16.0,9.39297585892,12.0,10.8749468976
NM_001330422,POU6F1,4.0,0.672001240095,4.0,1.94280097082
NM_001297756,HELQ,8.0,1.97125315414,3.0,1.4739597448
NM_001670,ARVCF,38.0,8.39601945813,30.0,9.26007939362
NM_032017,STK40,215.0,49.2360846958,101.0,68.8580353258
NM_020382,KMT5A,36.0,11.4981530236,28.0,23.5777885524
NM_001289086,CD300LF,0.0,-,0.0,-
NM_020381,PDSS2,18.0,4.51898131219,6.0,4.45872822803
NM_020386,HRASLS,0.0,-,0.0,-
NM_020387,RAB25,0.0,-,0.0,-
NM_020385,REXO4,69.0,25.4679013025,47.0,33.0276165039
NM_020389,TRPC7,0.0,-,0.0,-
NM_001018159,NAE1,36.0,16.7989760554,32.0,17.9810086071
NM_012433,SF3B1,403.0,82.8431293636,378.0,86.0995795758
NM_145173,DIRAS1,20.0,5.24865006243,8.0,11.9496903934
NM_001003927,EVI2A,0.0,-,0.0,-
NM_000299,PKP1,0.0,-,0.0,-
NM_018471,ZC3H15,82.0,34.2818297889,47.0,32.7182243119
NM_001301716,CCR7,0.0,-,0.0,-
NM_000292,PHKA2,14.0,2.34449559408,9.0,2.16443117866
NM_001164586,IGFN1,0.0,-,0.0,-
NM_000290,PGAM2,0.0,-,0.0,-
NM_000291,PGK1,224.0,82.4395479223,172.0,122.312799876
NM_001282497,ZNF343,22.0,5.22878576848,12.0,5.5647154172
NM_000294,PHKG2,43.0,6.95917654466,30.0,21.9102124228
NM_001304815,CIC,75.0,8.12944249671,70.0,8.2634624295
NM_001304814,TMEM101,40.0,20.2784683481,23.0,34.1835830816
NM_001320198,KRT86,1.0,0.396860545441,0.0,-
NM_006472,TXNIP,713.0,214.295465223,442.0,335.162904216
NM_003194,TBP,25.0,11.7088451366,16.0,13.9881669899
NM_001290184,NCSTN,45.0,13.0541815395,39.0,16.8010049172
NM_006733,CENPI,13.0,3.57027822386,11.0,4.31933161676
NM_006732,FOSB,16.0,3.77858324409,4.0,3.50735750484
NM_003923,FOXH1,0.0,-,0.0,-
NM_003922,HERC1,82.0,4.81168276237,81.0,4.95210457247
NM_006737,KIR3DL2,0.0,-,0.0,-
NM_003924,PHOX2B,0.0,-,0.0,-
NM_006735,HOXA2,3.0,1.50463269787,2.0,1.57691537685
NM_145343,APOL1,3.0,0.886720893874,1.0,0.716261562736
NM_006739,MCM5,371.0,129.944082687,332.0,134.267371583
NM_001302836,LYRM1,12.0,5.89908916608,5.0,12.0832743307
NM_182958,KAT8,66.0,32.2848121832,62.0,39.3790812162
NM_138621,BCL2L11,22.0,3.84750033405,6.0,8.96226779504
NM_002034,FUT5,1.0,0.448564208051,0.0,-
NM_002035,KDSR,22.0,3.77422166282,12.0,10.7116594067
NM_002036,ACKR1,0.0,-,0.0,-
NM_002037,FYN,116.0,28.5122643027,83.0,45.8580474506
NM_002030,FPR3,0.0,-,0.0,-
NM_002031,FRK,0.0,-,0.0,-
NM_002032,FTH1,23.0,16.6884864515,10.0,16.1548124204
NM_002033,FUT4,0.0,-,0.0,-
NM_001348385,POLE2,14.0,6.69406918954,11.0,7.24996459842
NM_001287482,C6orf48,132.0,137.512178995,47.0,183.824760278
NM_001130105,COL4A3BP,31.0,5.03169184816,15.0,5.9212858274
NM_001010848,NRG3,0.0,-,0.0,-
NM_024710,ISOC2,59.0,45.0068375456,32.0,42.8466376267
NM_024713,KATNBL1,10.0,3.25454615185,3.0,2.9237562151
NM_024712,ELMO3,2.0,0.709988571342,2.0,0.768084104742
NM_007024,TMEM115,23.0,9.79004766059,7.0,5.91119272656
NM_003813,ADAM21,0.0,-,0.0,-
NM_007026,DUSP14,44.0,26.0191037179,28.0,41.8239163768
NM_007027,TOPBP1,52.0,8.67391948588,47.0,9.17313314587
NM_007028,TRIM31,0.0,-,0.0,-
NM_032129,PLEKHN1,0.0,-,0.0,-
NM_012166,FBXO10,66.0,12.8645273464,55.0,17.0832499158
NM_005917,MDH1,223.0,120.593862323,161.0,142.856765117
NM_001010922,BCL2L15,0.0,-,0.0,-
NM_005914,MCM4,359.0,65.1346259965,298.0,102.523226231
NM_152515,CKAP2L,31.0,5.77121399035,24.0,9.56295598505
NM_014740,EIF4A3,237.0,121.882190316,207.0,149.345751327
NM_001168479,ARMCX5,0.0,-,0.0,-
NM_001678,ATP1B2,1.0,0.263986277562,0.0,-
NM_001167856,SBNO1,68.0,5.27751992178,45.0,9.59554138027
NM_004289,NFE2L3,4.0,0.961450830842,4.0,1.71078301315
NM_001324297,MLLT10,43.0,6.74258181133,21.0,7.57550912529
NM_033550,TP53RK,24.0,6.34506240574,15.0,17.5540481419
NM_005918,MDH2,267.0,105.445565712,213.0,186.766787133
NM_199245,VAMP1,7.0,1.85780342835,2.0,5.03811099212
NM_206808,CLYBL,0.0,-,0.0,-
NM_018593,SLC16A10,0.0,-,0.0,-
NM_032121,MAGT1,69.0,15.3022754406,31.0,25.0399592516
NM_001033017,DEFB135,0.0,-,0.0,-
NM_014455,RNF115,42.0,19.20682929,29.0,28.262976746
NM_032120,RBM48,39.0,7.41695034733,34.0,27.4631811147
NM_004285,H6PD,41.0,4.01114333185,13.0,4.87907971081
NM_001282493,GOLGA8K,0.0,-,0.0,-
NM_173593,B4GALNT3,55.0,14.2658552962,49.0,14.5797586369
NM_001672,ASIP,0.0,-,0.0,-
NM_006796,AFG3L2,77.0,21.3974492713,63.0,23.4669906738
NM_004287,GOSR2,131.0,29.3883470627,56.0,78.1498531361
NM_001145678,KIAA0825,0.0,-,0.0,-
NM_004286,GTPBP1,102.0,18.0222024672,71.0,31.4994730537
NM_014352,POU2F3,2.0,0.591932058152,1.0,0.680202628227
NM_001099858,C7orf25,5.0,2.44313875508,4.0,2.47707123779
NM_006198,PCP4,0.0,-,0.0,-
NM_020764,CASKIN1,4.0,0.626335835369,3.0,0.622727406149
NM_024852,AGO3,51.0,12.4770995681,40.0,13.8094563779
NM_006194,PAX9,3.0,0.861312600392,1.0,0.869147802735
NM_001099852,PRAMEF20,0.0,-,0.0,-
NM_006191,PA2G4,82.0,27.8458274713,49.0,36.8738705778
NM_020765,UBR4,367.0,20.6063878565,358.0,20.527581091
NM_007349,PAXIP1,55.0,13.2128261068,51.0,14.1679214722
NM_002407,SCGB2A1,0.0,-,0.0,-
NM_004283,RAB3D,35.0,7.30425874004,9.0,12.1601678946
NM_025184,EFHC2,1.0,0.274214528169,1.0,0.396331398047
NM_207348,SLC25A34,0.0,-,0.0,-
NM_015295,SMCHD1,27.0,2.77642209771,23.0,3.40813390644
NM_207346,TSEN54,88.0,40.4294780079,79.0,44.5590803307
NM_207345,CLEC9A,0.0,-,0.0,-
NM_001256268,MYPN,29.0,4.22559211153,14.0,4.05207368987
NM_207343,RNF214,11.0,3.5579260434,10.0,4.22228051897
NM_207341,ZP1,1.0,0.452203674242,1.0,0.465177697238
NM_207340,ZDHHC24,19.0,3.38998944908,13.0,13.5587057227
NM_001318234,SNPH,6.0,0.95612470937,2.0,1.10296307434
NM_001164749,NPAS3,0.0,-,0.0,-
NM_001318236,LAMTOR4,138.0,192.583566657,71.0,254.272854771
NM_032679,ZNF577,11.0,3.18170681209,6.0,3.6697351671
NM_006606,RBBP9,41.0,9.47927702096,9.0,14.306079876
NM_014675,CROCC,25.0,3.34940521937,19.0,2.79867315271
NM_014674,EDEM1,27.0,3.91307206751,8.0,3.61396411593
NM_205834,LSR,7.0,2.74021927974,7.0,3.201138215
NM_014671,UBE3C,96.0,16.5233703876,77.0,21.114518669
NM_006901,MYO9A,33.0,3.38326124454,30.0,3.49841367441
NM_005567,LGALS3BP,503.0,198.472592805,396.0,200.871032799
NM_005565,LCP2,0.0,-,0.0,-
NM_005564,LCN2,0.0,-,0.0,-
NM_006790,MYOT,0.0,-,0.0,-
NM_006452,PAICS,141.0,37.656824208,72.0,50.2391913017
NM_005561,LAMP1,380.0,133.410765878,245.0,174.22462773
NM_005560,LAMA5,186.0,14.5100769909,185.0,14.8785123049
NM_001201,BMP3,0.0,-,0.0,-
NM_021260,ZFYVE1,19.0,3.77185379931,12.0,4.58481051725
NM_005568,LHX1,0.0,-,0.0,-
NM_001271368,PTGS1,64.0,10.6160195905,37.0,20.4427440443
NM_003747,TNKS,94.0,8.73258575758,69.0,15.4443899465
NM_001286167,FANCA,42.0,6.85079881387,39.0,8.1352234336
NM_003740,KCNK5,22.0,5.18593819808,12.0,7.13396516485
NM_024850,BTNL8,0.0,-,0.0,-
NM_003742,ABCB11,0.0,-,0.0,-
NM_001317956,IDI1,41.0,11.7864511508,19.0,24.6625433283
NM_001306076,CCDC18,4.0,0.745139457369,3.0,0.612883605227
NM_001007125,LKAAEAR1,0.0,-,0.0,-
NM_003748,ALDH4A1,19.0,5.00832612076,8.0,4.21629146859
NM_002298,LCP1,0.0,-,0.0,-
NM_001164741,ARHGAP4,25.0,6.61140010087,20.0,6.02327352655
NM_025182,FAM214B,14.0,4.10267467581,7.0,3.8603707602
NM_005341,ZBTB48,21.0,7.96879087563,17.0,7.33414415835
NM_001346075,CCDC70,0.0,-,0.0,-
NM_002291,LAMB1,313.0,47.7448489693,300.0,49.9018268386
NM_002292,LAMB2,173.0,26.5619829011,160.0,26.4367803033
NM_001136002,TMEM229A,0.0,-,0.0,-
NM_002294,LAMP2,25.0,3.38397710081,18.0,13.0181846074
NM_000100,CSTB,15.0,14.2299837065,11.0,33.0276165039
NM_002296,LBR,44.0,10.2633555864,21.0,10.1334732455
NM_002297,LCN1,0.0,-,0.0,-
NM_005749,TOB1,9.0,3.59092206284,6.0,5.15459910755
NM_052872,IL17F,0.0,-,0.0,-
NM_014495,ANGPTL3,0.0,-,0.0,-
NM_052874,STX1B,12.0,2.28946250477,2.0,2.05708338087
NM_001318057,CFI,6.0,2.39824019437,6.0,3.01265420813
NM_014499,P2RY10,0.0,-,0.0,-
NM_000106,CYP2D6,0.0,-,0.0,-
NM_005741,ZNF263,39.0,10.5869346054,24.0,10.4297736328
NM_005740,DNAL4,3.0,1.79908334689,1.0,2.80423158996
NM_005747,CELA3A,0.0,-,0.0,-
NM_005746,NAMPT,5.0,0.9733089343,2.0,1.20832743307
NM_001322462,SH3BP5L,76.0,17.5622360886,32.0,34.5889220114
NM_005744,ARIH1,58.0,9.84979002955,32.0,17.046511744
NM_152627,CDC14C,2.0,0.616272042575,2.0,1.32700244882
NM_032313,NOA1,30.0,11.7437969132,30.0,12.757448435
NM_152625,ZNF366,0.0,-,0.0,-
NM_152336,AGBL1,0.0,-,0.0,-
NM_152331,ACOT4,1.0,0.546412773043,1.0,0.704380446766
NM_032317,DNAJC30,10.0,3.5191225162,4.0,5.23785988609
NM_152621,SGMS2,12.0,1.71709687857,5.0,4.06077252097
NM_032315,SLC25A33,9.0,5.49329966492,3.0,2.76939641493
NM_032648,FAM167B,0.0,-,0.0,-
NM_032649,CNDP1,0.0,-,0.0,-
NM_032319,PRADC1,19.0,14.87547609,12.0,18.8729237165
NM_001347700,OLFML2B,56.0,13.2215398872,51.0,20.1323718132
NM_152338,ZG16,0.0,-,0.0,-
NM_006207,PDGFRL,12.0,5.61729540539,10.0,7.9055465036
NM_152628,SNX31,0.0,-,0.0,-
NM_001037666,CASTOR1,8.0,4.39825225946,7.0,6.30527224166
NM_024967,ZNF556,18.0,9.82339144486,17.0,11.0573858317
NM_001001330,REEP3,50.0,8.5662405918,22.0,25.5447971398
NM_001037668,DEFB107A,0.0,-,0.0,-
NM_001326559,SLC4A3,19.0,3.93935532818,15.0,3.53867319685
NM_001352025,PHF21A,23.0,2.74861295215,14.0,6.1018763629
NM_001098728,GTF2H2C,0.0,-,0.0,-
NM_001004696,OR2T4,0.0,-,0.0,-
NM_001004697,OR2T5,0.0,-,0.0,-
NM_001004694,OR2T29,0.0,-,0.0,-
NM_001004695,OR2T33,0.0,-,0.0,-
NM_001004692,OR2T12,0.0,-,0.0,-
NM_001098722,GNG4,3.0,0.523939862283,0.0,-
NM_001004690,OR2M5,0.0,-,0.0,-
NM_025065,RPF1,78.0,35.2183090417,70.0,59.4497097071
NM_022151,MOAP1,52.0,19.1852600627,19.0,16.0446659721
NM_022150,NPVF,0.0,-,0.0,-
NM_022153,VSIR,19.0,3.5497941057,5.0,4.76359853422
NM_022157,RRAGC,19.0,6.19947576528,10.0,7.43121371338
NM_022156,DUS1L,82.0,38.8127085667,69.0,43.2703583311
NM_022159,ADGRL4,0.0,-,0.0,-
NM_022158,FN3K,15.0,9.33439266161,14.0,13.4241279984
NM_001204299,ZNF664-RFLNA,1.0,0.364871377089,0.0,-
NM_006336,ZER1,73.0,15.1459823474,53.0,20.5399909679
NM_018398,CACNA2D3,2.0,0.485303752711,2.0,0.544411261054
NM_001350978,SPATA31C2,0.0,-,0.0,-
NM_001319180,GBP3,1.0,0.280246903082,0.0,-
NM_001170961,IGSF1,1.0,0.194026467712,1.0,0.221496682962
NM_025069,ZNF703,1.0,0.266272214275,1.0,0.502958626963
NM_018392,ZGRF1,19.0,2.51382303657,19.0,2.68300352597
NM_001048226,DBNDD2,20.0,11.6339940718,6.0,8.29530833122
NM_018390,PLCXD1,0.0,-,0.0,-
NM_001350977,KRTAP20-4,0.0,-,0.0,-
NM_018397,CHDH,14.0,3.36870994023,11.0,5.49535131746
NM_214462,DACT2,0.0,-,0.0,-
NM_133367,PAQR8,7.0,1.31747984788,0.0,-
NM_214461,C2orf27B,0.0,-,0.0,-
NM_000758,CSF2,0.0,-,0.0,-
NM_021138,TRAF2,68.0,26.6309635051,56.0,33.1592006334
NM_001312920,MSANTD2,5.0,1.43091406548,4.0,3.60301270952
NM_001040032,C8orf74,0.0,-,0.0,-
NM_001040033,CD53,0.0,-,0.0,-
NM_004423,DVL3,137.0,24.1345621193,116.0,48.0904206835
NM_030920,ANP32E,54.0,13.9456312953,16.0,17.6802110653
NM_015898,ZBTB7A,28.0,3.85203302638,21.0,10.6704607167
NM_001612,ACRV1,0.0,-,0.0,-
NM_021014,SSX3,0.0,-,0.0,-
NM_001330399,SKA2,99.0,28.6632528945,6.0,16.2135571928
NM_001004478,OR10Z1,0.0,-,0.0,-
NM_001004479,OR11H4,0.0,-,0.0,-
NM_019625,ABCB9,18.0,4.5471449351,16.0,6.20075199031
NM_021137,TNFAIP1,58.0,13.5786945248,23.0,21.566929389
NM_001004472,OR10R2,0.0,-,0.0,-
NM_001004473,OR10K1,0.0,-,0.0,-
NM_001004471,OR10Q1,0.0,-,0.0,-
NM_001004476,OR10K2,0.0,-,0.0,-
NM_001004477,OR10X1,0.0,-,0.0,-
NM_001004474,OR10S1,0.0,-,0.0,-
NM_001004475,OR10T2,0.0,-,0.0,-
NM_016134,CPQ,13.0,5.94802123801,12.0,7.54118939202
NM_013943,CLIC4,152.0,30.5695394975,40.0,46.8107950449
NM_001033564,FAM229B,8.0,2.67089672963,2.0,7.33947033421
NM_013941,OR10C1,0.0,-,0.0,-
NM_001319988,PARPBP,11.0,2.95546914784,9.0,4.07189792514
NM_016132,MYEF2,6.0,0.989545750626,4.0,1.97835972403
NM_001033561,PHF12,37.0,7.37309248881,29.0,8.57732130102
NM_031299,CDCA3,20.0,9.86444298237,15.0,16.5751978737
NM_016138,COQ7,29.0,9.71838546508,17.0,23.1799326839
NM_170776,ADGRG3,0.0,-,0.0,-
NM_015720,PODXL2,96.0,38.7539981793,86.0,42.1837874159
NM_031296,RAB33B,12.0,2.76653250964,6.0,7.75430996179
NM_015723,PNPLA8,18.0,3.30344137084,14.0,5.3147888627
NM_001301856,ELOVL5,74.0,20.4111282941,31.0,30.7156833487
NM_015725,RDH8,0.0,-,0.0,-
NM_015726,DCAF8,67.0,15.3868035683,51.0,25.3506287212
NM_001301855,SAP30BP,170.0,53.6246055016,97.0,84.0615428803
NM_001040157,CEP44,8.0,1.57309044429,3.0,2.28067940053
NM_030928,CDT1,170.0,56.671685889,130.0,70.6440791766
NM_001145023,SCRN2,17.0,8.26590838348,16.0,12.5487513894
NM_001101362,KBTBD13,0.0,-,0.0,-
NM_138363,CEP95,30.0,8.91745645606,25.0,9.04040597735
NM_138360,CARMIL3,6.0,1.16314649427,6.0,1.29897399214
NM_138361,LRSAM1,56.0,14.666007681,46.0,18.8859575036
NM_001349968,PACSIN2,119.0,31.7717759961,82.0,54.4071004016
NM_001131028,ATG10,5.0,1.83789292169,4.0,5.38006422688
NM_001320980,IL1R1,0.0,-,0.0,-
NM_004887,CXCL14,0.0,-,0.0,-
NM_138369,BOD1,136.0,62.7080702184,38.0,60.7281980879
NM_022337,RAB38,0.0,-,0.0,-
NM_001242,CD27,0.0,-,0.0,-
NM_001243,TNFRSF8,14.0,3.38698834468,7.0,3.49117422776
NM_001716,CXCR5,0.0,-,0.0,-
NM_022336,EDAR,0.0,-,0.0,-
NM_001710,CFB,0.0,-,0.0,-
NM_001242936,FAM47E,0.0,-,0.0,-
NM_001712,CEACAM1,3.0,0.760226466842,0.0,-
NM_001713,BHMT,0.0,-,0.0,-
NM_001353775,PJVK,0.0,-,0.0,-
NM_001242939,FAM47E-STBD1,0.0,-,0.0,-
NM_001207014,SERPINH1,666.0,255.992499989,488.0,346.198786838
NM_001718,BMP6,0.0,-,0.0,-
NM_001719,BMP7,21.0,4.64566076848,12.0,8.25690412598
NM_001076552,ACSS2,52.0,15.3647361072,42.0,17.4607539
NM_001018049,PAEP,0.0,-,0.0,-
NM_001040653,ZXDC,27.0,5.00044287256,25.0,10.4517773747
NM_000594,TNF,0.0,-,0.0,-
NM_000597,IGFBP2,117.0,73.0120647557,100.0,91.1805363605
NM_000596,IGFBP1,0.0,-,0.0,-
NM_001253823,BLVRA,27.0,20.4911765373,22.0,22.0184110026
NM_000042,APOH,0.0,-,0.0,-
NM_000593,TAP1,16.0,4.83330973228,15.0,5.51140695677
NM_000040,APOC3,0.0,-,0.0,-
NM_197956,NAIF1,14.0,3.6740550437,14.0,12.6874380472
NM_001349962,ENTPD7,56.0,5.63186603744,34.0,16.6498363265
NM_001177317,SLC34A3,0.0,-,0.0,-
NM_001322272,CPSF2,64.0,10.815183119,54.0,20.499899899
NM_000599,IGFBP5,21.0,3.00154809388,5.0,5.44411261054
NM_000049,ASPA,0.0,-,0.0,-
NM_001137610,FAM86B2,0.0,-,0.0,-
NM_001320247,IGSF8,16.0,6.02785396269,16.0,7.74589051558
NM_021173,POLD4,16.0,8.14844679023,8.0,22.0184110026
NM_001252597,CLPS,0.0,-,0.0,-
NM_021176,G6PC2,0.0,-,0.0,-
NM_021177,LSM2,37.0,37.4938510084,20.0,61.9267809449
NM_021174,CCAR2,380.0,84.9068768054,307.0,98.7611519484
NM_021175,HAMP,0.0,-,0.0,-
NM_001308153,ARHGEF10,72.0,11.2899044283,56.0,12.1591809481
NM_001323918,JMJD8,54.0,23.5473177813,13.0,14.1546927874
NM_001322907,SNAP25,6.0,2.2845746685,3.0,4.30794997877
NM_001270989,EPGN,0.0,-,0.0,-
NM_012098,ANGPTL2,28.0,6.99016743476,18.0,10.8309187725
NM_012097,ARL5A,36.0,10.1302755575,7.0,11.5596657764
NM_012096,APPL1,78.0,11.4779142504,53.0,22.1889761583
NM_012094,PRDX5,97.0,95.5793675401,82.0,113.36921386
NM_012093,AK5,17.0,3.85154369291,16.0,8.85656755413
NM_012092,ICOS,0.0,-,0.0,-
NM_001198568,ADCY4,0.0,-,0.0,-
NM_012090,MACF1,389.0,19.6104390379,379.0,20.7433621607
NM_001134296,AP3M2,27.0,6.56052654806,11.0,7.80366117873
NM_001141945,ACTA2,5.0,2.52619163061,5.0,3.93185910761
NM_001317856,EIF3CL,0.0,-,0.0,-
NM_001320509,TUBG2,5.0,2.41665486614,3.0,1.9343723332
NM_004884,IGDCC3,2.0,0.398189616256,2.0,0.729444290884
NM_001256875,CDCA8,120.0,43.0448421049,44.0,46.5442567102
NM_017666,ZNF280C,16.0,3.03896279653,12.0,4.83330973228
NM_001142761,KNSTRN,41.0,17.9840489276,23.0,23.821312252
NM_017664,ANKRD10,42.0,14.7861496705,33.0,23.2997674624
NM_017662,TRPM6,0.0,-,0.0,-
NM_001244898,PTBP3,115.0,12.8252562837,55.0,29.2462793729
NM_001316325,PPP1R2,37.0,9.12713385544,4.0,6.39244190399
NM_001316320,PLOD1,225.0,63.2543411921,172.0,65.9700004491
NM_001316321,CCDC57,38.0,4.98255176195,21.0,8.30082382878
NM_019845,RPRM,0.0,-,0.0,-
NM_001009562,SLCO1B7,0.0,-,0.0,-
NM_019841,TRPV5,0.0,-,0.0,-
NM_001009566,CLSTN1,178.0,30.3732730421,143.0,43.2856847663
NM_019843,EIF4ENIF1,33.0,7.95125812078,31.0,9.34554260101
NM_001330288,SMARCC2,74.0,12.7367646738,63.0,15.0294209934
NM_001330285,TMEM216,20.0,13.6040525645,6.0,20.9822504848
NM_019849,SLC7A10,1.0,0.458245449952,1.0,0.567268222396
NM_001330282,MZT2B,84.0,66.8212615798,55.0,74.6514619609
NM_001083621,ZBTB40,81.0,8.03285112256,57.0,13.6638445698
NM_001353162,ZMYM2,57.0,4.94594743598,52.0,11.2169263598
NM_016399,TRIAP1,14.0,10.5621311662,4.0,15.4414830408
NM_014412,CACYBP,42.0,12.2396461162,15.0,19.4704289434
NM_001013743,TMEM225,0.0,-,0.0,-
NM_016390,SPOUT1,102.0,21.2221315567,37.0,29.1729344716
NM_001288707,LOC101929372,0.0,-,0.0,-
NM_001001827,OR2T35,0.0,-,0.0,-
NM_001288702,GGT6,0.0,-,0.0,-
NM_016395,HACD3,168.0,46.6998966527,72.0,58.9583897921
NM_016396,CTDSPL2,81.0,14.8197368269,43.0,27.3697807003
NM_203408,FAM47A,0.0,-,0.0,-
NM_178815,ARL5B,45.0,5.52278475809,11.0,18.1651890772
NM_178817,MRAP,0.0,-,0.0,-
NM_001277406,POTEI,0.0,-,0.0,-
NM_178812,MTDH,56.0,6.51333717933,26.0,13.2563675162
NM_178813,AKAP14,0.0,-,0.0,-
NM_017443,POLE3,122.0,48.0322157898,26.0,52.2193396076
NM_017910,TRMT61B,15.0,7.25783216717,14.0,8.70602443409
NM_203402,FITM1,26.0,23.1160386697,26.0,26.3770043069
NM_203403,LURAP1L,5.0,1.65751978737,3.0,3.89408578867
NM_203405,KRTAP26-1,0.0,-,0.0,-
NM_017917,PPP2R3C,21.0,9.05982513678,18.0,11.7851847437
NM_003247,THBS2,167.0,25.3224830499,122.0,30.9158763183
NM_001042416,ZNF596,2.0,0.622944914849,2.0,1.1772219744
NM_153210,USP43,4.0,0.85662405918,3.0,0.793368012105
NM_153213,ARHGEF19,12.0,3.20291761367,10.0,3.70172538649
NM_153212,GJB4,0.0,-,0.0,-
NM_153215,LSMEM2,0.0,-,0.0,-
NM_153214,FBLN7,9.0,3.49095729032,5.0,3.37782441517
NM_153217,TMEM174,0.0,-,0.0,-
NM_153216,POU5F2,0.0,-,0.0,-
NM_153219,ZNF524,8.0,6.29652706518,6.0,6.73015581589
NM_001324197,ITCH,114.0,14.6800005197,85.0,27.9492551167
NM_173798,ZCCHC12,2.0,0.781205120986,1.0,0.73758945046
NM_001300812,FGF22,0.0,-,0.0,-
NM_004881,TP53I3,66.0,28.9356994149,53.0,47.3098290462
NM_001324191,PANK2,92.0,9.49983781794,28.0,29.7248548535
NM_004906,WTAP,126.0,50.0712795661,104.0,77.8686373997
NM_004907,IER2,86.0,37.4829548006,41.0,54.4071004016
NM_004905,PRDX6,303.0,161.795766837,195.0,257.615408731
NM_004900,APOBEC3B,0.0,-,0.0,-
NM_001206567,IFI16,28.0,9.1327278994,24.0,9.77255502034
NM_001010,RPS6,416.0,447.486355334,399.0,474.408683462
NM_178553,PRR30,0.0,-,0.0,-
NM_001348281,ZNF112,1.0,0.235227023373,1.0,0.319278784678
NM_000629,IFNAR1,34.0,4.975279283,10.0,5.32703491999
NM_000628,IL10RB,15.0,6.82110386746,5.0,4.55902681803
NM_198526,ZNF710,15.0,2.9606429137,13.0,5.81087388114
NM_198527,HDDC3,11.0,9.13333529019,7.0,14.7570201401
NM_001199743,DCTN5,108.0,13.0871762095,14.0,27.1992135915
NM_198525,KIF7,39.0,7.63011851221,39.0,8.62551591732
NM_000623,BDKRB2,1.0,0.212472157638,1.0,0.758287113611
NM_001348289,OR10AC1,0.0,-,0.0,-
NM_001161454,CYB561A3,31.0,8.60919184484,13.0,14.8624274268
NM_198529,EFCAB5,0.0,-,0.0,-
NM_198839,ACACA,138.0,11.5409264835,112.0,14.1848476506
NM_000625,NOS2,0.0,-,0.0,-
NM_000624,SERPINA5,0.0,-,0.0,-
