AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001005922	0	0	0	0	0	0	0
NM_001353160	24.0	0	3.0	24.0	13.0	11.0	0
NM_001099687	0	0	0	0	0	0	0
NM_000255	239.0	0	0	239.0	228.0	10.0	1.0
NM_001167928	232.0	0	2.0	232.0	155.0	66.0	11.0
NM_001261453	1.0	0	0	1.0	1.0	0	0
NM_001330751	0	0	1.0	0	0	0	0
NM_152540	100.0	0	1.0	100.0	88.0	7.0	5.0
NM_003941	157.0	0	1.0	157.0	105.0	52.0	0
NM_001161841	161.0	0	5.0	161.0	142.0	14.0	5.0
NM_144673	0	0	0	0	0	0	0
NM_006668	2.0	0	0	2.0	2.0	0	0
NM_030791	31.0	0	0	31.0	28.0	3.0	0
NM_002655	64.0	0	1.0	64.0	30.0	34.0	0
NM_001693	991.0	0	0	991.0	937.0	44.0	10.0
NM_001282876	0	0	0	0	0	0	0
NM_001004451	0	0	0	0	0	0	0
NM_016356	0	0	1.0	0	0	0	0
NM_000209	0	0	0	0	0	0	0
NM_001288773	21.0	0	2.0	21.0	4.0	17.0	0
NM_001190810	0	0	0	0	0	0	0
NM_000147	37.0	0	0	37.0	34.0	3.0	0
NM_001040613	194.0	0	1.0	194.0	94.0	43.0	57.0
NM_199046	2.0	0	0	2.0	0	0	2.0
NM_001257975	1232.0	0	46.0	1232.0	1229.0	0	3.0
NM_004370	3169.0	0	3.0	3169.0	2998.0	141.0	30.0
NM_001164835	0	0	0	0	0	0	0
NM_001101341	0	0	0	0	0	0	0
NM_005413	31.0	0	0	31.0	30.0	0	1.0
NM_153234	11.0	0	1.0	11.0	3.0	8.0	0
NM_022469	0	0	0	0	0	0	0
NM_032354	48.0	0	3.0	48.0	19.0	7.0	22.0
NM_130386	5.0	0	2.0	5.0	5.0	0	0
NM_012179	406.0	0	8.0	406.0	321.0	81.0	4.0
NM_001352592	138.0	0	3.0	138.0	104.0	32.0	2.0
NM_001346141	6.0	0	0	6.0	4.0	2.0	0
NM_015136	1.0	0	0	1.0	1.0	0	0
NM_001126106	13.0	0	0	13.0	8.0	5.0	0
NM_005409	1.0	0	0	1.0	0	1.0	0
NM_005883	243.0	0	1.0	243.0	224.0	14.0	5.0
NM_016633	0	0	0	0	0	0	0
NM_005076	1.0	0	0	1.0	1.0	0	0
NM_025179	223.0	0	5.0	223.0	140.0	82.0	1.0
NM_001164811	72.0	0	5.0	72.0	53.0	17.0	2.0
NM_206831	96.0	0	0	96.0	58.0	33.0	5.0
NM_012341	664.0	0	1.0	664.0	607.0	21.0	36.0
NM_018908	1.0	0	0	1.0	1.0	0	0
NM_138345	4.0	0	0	4.0	4.0	0	0
NM_001010852	0	0	0	0	0	0	0
NM_017680	0	0	0	0	0	0	0
NM_001177	201.0	0	2.0	201.0	129.0	68.0	4.0
NM_001316893	0	0	0	0	0	0	0
NM_016649	85.0	0	3.0	85.0	84.0	0	1.0
NM_032306	355.0	0	8.0	355.0	346.0	9.0	0
NM_005850	640.0	0	1.0	640.0	610.0	30.0	0
NM_016369	0	0	0	0	0	0	0
NM_006801	1073.0	0	22.0	1073.0	803.0	253.0	17.0
NM_001277403	36.0	0	8.0	36.0	19.0	17.0	0
NM_015718	0	0	0	0	0	0	0
NM_016368	1288.0	0	11.0	1288.0	1279.0	9.0	0
NM_001242328	0	0	0	0	0	0	0
NM_001039999	0	0	0	0	0	0	0
NM_031206	274.0	0	1.0	274.0	265.0	9.0	0
NM_001272095	235.0	0	1.0	235.0	128.0	104.0	3.0
NM_001172673	7.0	0	3.0	7.0	5.0	0	2.0
NM_005204	1.0	0	0	1.0	1.0	0	0
NM_001127644	0	0	1.0	0	0	0	0
NM_001039479	152.0	0	2.0	152.0	57.0	92.0	3.0
NM_152429	96.0	0	0	96.0	79.0	17.0	0
NM_000132	4.0	0	6.0	4.0	4.0	0	0
NM_001353080	26.0	0	10.0	26.0	18.0	7.0	1.0
NM_152735	118.0	0	0	118.0	76.0	42.0	0
NM_001142298	365.0	0	196.0	365.0	314.0	46.0	5.0
NM_016438	0	0	0	0	0	0	0
NM_001004023	110.0	0	0	110.0	63.0	47.0	0
NM_021153	3.0	0	1.0	3.0	3.0	0	0
NM_015702	465.0	0	12.0	465.0	274.0	190.0	1.0
NM_001008219	0	0	0	0	0	0	0
NM_001191055	0	0	0	0	0	0	0
NM_006080	928.0	0	7.0	928.0	717.0	179.0	32.0
NM_001293	594.0	0	0	594.0	543.0	39.0	12.0
NM_206920	0	0	0	0	0	0	0
NM_016116	0	0	0	0	0	0	0
NM_000870	0	0	1.0	0	0	0	0
NM_001172357	0	0	0	0	0	0	0
NM_178861	0	0	0	0	0	0	0
NM_001195190	0	0	0	0	0	0	0
NM_015001	260.0	0	2.0	260.0	234.0	25.0	1.0
NM_001282208	439.0	0	1.0	439.0	331.0	55.0	53.0
NM_001304452	1050.0	0	1.0	1050.0	962.0	85.0	3.0
NM_004050	0	0	0	0	0	0	0
NM_004038	0	0	0	0	0	0	0
NM_014773	240.0	0	5.0	240.0	214.0	25.0	1.0
NM_021198	321.0	0	16.0	321.0	258.0	60.0	3.0
NM_001010844	58.0	0	0	58.0	55.0	3.0	0
NM_001284274	67.0	0	1.0	67.0	60.0	6.0	1.0
NM_001282907	1050.0	0	0	1050.0	872.0	163.0	15.0
NM_001005160	0	0	0	0	0	0	0
NM_013393	215.0	0	7.0	215.0	213.0	0	2.0
NM_001031680	29.0	0	14.0	29.0	29.0	0	0
NM_033553	0	0	0	0	0	0	0
NM_001152	1109.0	0	0	1109.0	1000.0	109.0	0
NM_001004472	0	0	0	0	0	0	0
NM_001008218	0	0	0	0	0	0	0
NM_198075	15.0	0	2.0	15.0	10.0	5.0	0
NM_001319311	13.0	0	0	13.0	13.0	0	0
NM_206825	635.0	0	19.0	635.0	532.0	97.0	6.0
NM_003553	0	0	0	0	0	0	0
NM_001080554	1.0	0	1.0	1.0	1.0	0	0
NM_015545	0	0	0	0	0	0	0
NM_001271706	0	0	0	0	0	0	0
NM_021250	0	0	0	0	0	0	0
NM_006937	152.0	0	15.0	152.0	116.0	36.0	0
NM_001242313	0	0	0	0	0	0	0
NM_017994	873.0	0	1.0	873.0	225.0	646.0	2.0
NM_032131	15.0	0	0	15.0	11.0	4.0	0
NM_012067	2.0	0	0	2.0	2.0	0	0
NM_001006658	0	0	0	0	0	0	0
NM_001004743	0	0	0	0	0	0	0
NM_003181	0	0	0	0	0	0	0
NM_002539	444.0	0	8.0	444.0	198.0	246.0	0
NM_080680	3.0	0	0	3.0	3.0	0	0
NM_002466	891.0	0	2.0	891.0	523.0	352.0	16.0
NM_144778	67.0	0	4.0	67.0	23.0	38.0	6.0
NM_001195571	0	0	0	0	0	0	0
NM_006527	936.0	0	3.0	936.0	864.0	65.0	7.0
NM_001005466	0	0	0	0	0	0	0
NM_022047	89.0	0	2.0	89.0	86.0	2.0	1.0
NM_005338	402.0	0	34.0	402.0	390.0	7.0	5.0
NM_024766	171.0	0	5.0	171.0	134.0	33.0	4.0
NM_006248	0	0	0	0	0	0	0
NM_052913	6.0	0	0	6.0	6.0	0	0
NM_002396	163.0	0	1.0	163.0	132.0	30.0	1.0
NM_014495	0	0	0	0	0	0	0
NM_001256299	7.0	0	21.0	7.0	0	7.0	0
NM_001276718	0	0	0	0	0	0	0
NM_002709	1236.0	0	1.0	1236.0	862.0	358.0	16.0
NM_001204366	24.0	0	1.0	24.0	14.0	10.0	0
NM_001771	0	0	0	0	0	0	0
NM_001256443	63.0	0	0	63.0	39.0	19.0	5.0
NM_001037497	0	0	0	0	0	0	0
NM_032146	16.0	0	0	16.0	6.0	10.0	0
NM_198441	0	0	0	0	0	0	0
NM_001350517	328.0	0	7.0	328.0	181.0	143.0	4.0
NM_001349205	163.0	0	1.0	163.0	141.0	19.0	3.0
NM_152571	2.0	0	0	2.0	0	2.0	0
NM_001351804	14.0	0	3.0	14.0	10.0	3.0	1.0
NM_152481	0	0	0	0	0	0	0
NM_001136213	0	0	0	0	0	0	0
NM_152449	25.0	0	3.0	25.0	20.0	5.0	0
NM_001040443	0	0	0	0	0	0	0
NM_001203260	0	0	0	0	0	0	0
NM_001282866	18.0	0	2.0	18.0	12.0	5.0	1.0
NM_003446	0	0	2.0	0	0	0	0
NM_000383	2.0	0	0	2.0	1.0	1.0	0
NM_001134422	940.0	0	7.0	940.0	432.0	489.0	19.0
NM_020862	15.0	0	0	15.0	15.0	0	0
NM_015987	154.0	0	1.0	154.0	130.0	22.0	2.0
NM_001322402	0	0	3.0	0	0	0	0
NM_176817	0	0	0	0	0	0	0
NM_138458	123.0	0	1.0	123.0	112.0	11.0	0
NM_022575	291.0	0	1.0	291.0	274.0	16.0	1.0
NM_024103	99.0	0	0	99.0	77.0	19.0	3.0
NM_058169	56.0	0	0	56.0	39.0	17.0	0
NM_012403	0	0	0	0	0	0	0
NM_152655	63.0	0	2.0	63.0	15.0	48.0	0
NM_001671	8.0	0	2.0	8.0	8.0	0	0
NM_001143842	477.0	0	2.0	477.0	207.0	270.0	0
NM_033082	151.0	0	0	151.0	109.0	39.0	3.0
NM_030632	0	0	0	0	0	0	0
NM_000486	0	0	0	0	0	0	0
NM_001085455	0	0	0	0	0	0	0
NM_031916	2.0	0	0	2.0	1.0	1.0	0
NM_001844	2480.0	0	0	2480.0	2176.0	299.0	5.0
NM_001204083	0	0	0	0	0	0	0
NM_207392	0	0	0	0	0	0	0
NM_001354689	276.0	0	3.0	276.0	155.0	113.0	8.0
NM_006532	268.0	0	1.0	268.0	235.0	25.0	8.0
NM_024299	874.0	0	7.0	874.0	401.0	466.0	7.0
NM_001199815	410.0	0	3.0	410.0	276.0	131.0	3.0
NM_002087	1962.0	0	16.0	1962.0	1690.0	272.0	0
NM_001143823	76.0	0	7.0	76.0	48.0	28.0	0
NM_000576	0	0	0	0	0	0	0
NM_001083124	0	0	0	0	0	0	0
NM_001126049	0	0	0	0	0	0	0
NM_001199140	91.0	0	1.0	91.0	85.0	2.0	4.0
NM_024599	140.0	0	18.0	140.0	123.0	17.0	0
NM_001163213	7.0	0	1.0	7.0	6.0	1.0	0
NM_004170	0	0	0	0	0	0	0
NM_005294	0	0	0	0	0	0	0
NM_001136507	0	0	0	0	0	0	0
NM_012318	431.0	0	2.0	431.0	346.0	84.0	1.0
NM_022164	0	0	0	0	0	0	0
NM_017836	122.0	0	0	122.0	111.0	11.0	0
NM_182527	5.0	0	0	5.0	5.0	0	0
NM_016274	246.0	0	1.0	246.0	206.0	39.0	1.0
NM_006688	110.0	0	0	110.0	66.0	41.0	3.0
NM_007144	282.0	0	2.0	282.0	234.0	47.0	1.0
NM_000972	1456.0	0	38.0	1456.0	1456.0	0	0
NM_001105251	241.0	0	1.0	241.0	225.0	16.0	0
NM_001300842	37.0	0	2.0	37.0	14.0	22.0	1.0
NM_001318841	1.0	0	0	1.0	0	1.0	0
NM_030785	0	0	0	0	0	0	0
NM_018000	27.0	0	0	27.0	10.0	17.0	0
NM_005383	0	0	0	0	0	0	0
NM_001355573	0	0	2.0	0	0	0	0
NM_198407	0	0	0	0	0	0	0
NM_001297753	143.0	0	8.0	143.0	95.0	45.0	3.0
NM_005435	0	0	0	0	0	0	0
NM_002231	684.0	0	0	684.0	334.0	346.0	4.0
NM_001352379	582.0	0	8.0	582.0	495.0	73.0	14.0
NM_012196	0	0	0	0	0	0	0
NM_014937	177.0	0	0	177.0	151.0	21.0	5.0
NM_001003803	111.0	0	3.0	111.0	99.0	11.0	1.0
NM_005622	12.0	0	1.0	12.0	9.0	3.0	0
NM_001318787	0	0	0	0	0	0	0
NM_001496	4.0	0	0	4.0	4.0	0	0
NM_012110	59.0	0	0	59.0	29.0	29.0	1.0
NM_001190946	52.0	0	2.0	52.0	42.0	10.0	0
NM_020184	141.0	0	0	141.0	114.0	23.0	4.0
NM_052838	17.0	0	3.0	17.0	17.0	0	0
NM_001040033	0	0	0	0	0	0	0
NM_152527	0	0	0	0	0	0	0
NM_000772	0	0	0	0	0	0	0
NM_020689	1.0	0	0	1.0	1.0	0	0
NM_001195135	1.0	0	0	1.0	1.0	0	0
NM_013300	221.0	0	1.0	221.0	202.0	14.0	5.0
NM_000435	1096.0	0	2.0	1096.0	1075.0	15.0	6.0
NM_001024227	1661.0	0	5.0	1661.0	1477.0	181.0	3.0
NM_015720	304.0	0	1.0	304.0	288.0	8.0	8.0
NM_001258406	0	0	0	0	0	0	0
NM_003216	66.0	0	0	66.0	56.0	10.0	0
NM_032876	84.0	0	2.0	84.0	44.0	40.0	0
NM_014941	258.0	0	0	258.0	238.0	18.0	2.0
NM_020365	277.0	0	5.0	277.0	250.0	15.0	12.0
NM_001294340	646.0	0	2.0	646.0	576.0	63.0	7.0
NM_033200	223.0	0	2.0	223.0	221.0	2.0	0
NM_006607	0	0	0	0	0	0	0
NM_006338	0	0	0	0	0	0	0
NM_031439	129.0	0	1.0	129.0	113.0	16.0	0
NM_001174108	0	0	0	0	0	0	0
NM_018188	253.0	0	2.0	253.0	232.0	21.0	0
NM_001105537	311.0	0	38.0	311.0	250.0	59.0	2.0
NM_001003674	0	0	0	0	0	0	0
NM_080594	340.0	0	18.0	340.0	315.0	23.0	2.0
NM_001619	274.0	0	4.0	274.0	239.0	30.0	5.0
NM_001201483	7343.0	0	1.0	7343.0	5555.0	1772.0	16.0
NM_018211	171.0	0	0	171.0	128.0	40.0	3.0
NM_006614	0	0	0	0	0	0	0
NM_005801	864.0	0	5.0	864.0	608.0	244.0	12.0
NM_001004313	0	0	112.0	0	0	0	0
NM_001080529	0	0	0	0	0	0	0
NM_181573	202.0	0	81.0	202.0	171.0	28.0	3.0
NM_001123040	5.0	0	0	5.0	5.0	0	0
NM_001042	16.0	0	0	16.0	15.0	1.0	0
NM_001145783	0	0	0	0	0	0	0
NM_001134659	0	0	0	0	0	0	0
NM_173352	0	0	0	0	0	0	0
NM_001352249	0	0	0	0	0	0	0
NM_001443	0	0	0	0	0	0	0
NM_006897	29.0	0	1.0	29.0	29.0	0	0
NM_001078172	148.0	0	0	148.0	92.0	28.0	28.0
NM_007024	225.0	0	0	225.0	93.0	132.0	0
NM_001322500	11.0	0	5.0	11.0	9.0	2.0	0
NM_024898	0	0	0	0	0	0	0
NM_001011544	102.0	0	72.0	102.0	102.0	0	0
NM_032803	39.0	0	0	39.0	38.0	1.0	0
NM_001348203	0	0	0	0	0	0	0
NM_001324415	193.0	0	1.0	193.0	45.0	146.0	2.0
NM_001349346	296.0	0	3.0	296.0	290.0	4.0	2.0
NM_005315	0	0	0	0	0	0	0
NM_001127401	113.0	0	0	113.0	79.0	33.0	1.0
NM_019071	89.0	0	0	89.0	57.0	30.0	2.0
NM_012387	0	0	0	0	0	0	0
NM_000799	0	0	0	0	0	0	0
NM_001029885	130.0	0	1.0	130.0	46.0	83.0	1.0
NM_001198845	0	0	1.0	0	0	0	0
NM_001128215	0	0	0	0	0	0	0
NM_001290254	0	0	0	0	0	0	0
NM_002430	137.0	0	0	137.0	86.0	50.0	1.0
NM_053003	0	0	0	0	0	0	0
NM_001128917	420.0	0	1.0	420.0	367.0	52.0	1.0
NM_030763	93.0	0	2.0	93.0	72.0	20.0	1.0
NM_182528	0	0	0	0	0	0	0
NM_014468	0	0	0	0	0	0	0
NM_001030059	0	0	1.0	0	0	0	0
NM_001093729	63.0	0	113.0	63.0	59.0	3.0	1.0
NM_001166305	52.0	0	2.0	52.0	31.0	20.0	1.0
NM_000179	1743.0	0	0	1743.0	1569.0	166.0	8.0
NM_001308292	0	0	0	0	0	0	0
NM_001032377	0	0	0	0	0	0	0
NM_022450	85.0	0	1.0	85.0	77.0	8.0	0
NM_001868	1.0	0	1.0	1.0	1.0	0	0
NM_013262	146.0	0	0	146.0	106.0	39.0	1.0
NM_001195541	13.0	0	0	13.0	13.0	0	0
NM_001353882	1.0	0	0	1.0	0	1.0	0
NM_000158	177.0	0	5.0	177.0	138.0	36.0	3.0
NM_001135674	36.0	0	0	36.0	10.0	25.0	1.0
NM_019005	82.0	0	23.0	82.0	60.0	22.0	0
NM_153702	122.0	0	6.0	122.0	117.0	5.0	0
NM_152315	0	0	0	0	0	0	0
NM_018441	85.0	0	0	85.0	64.0	21.0	0
NM_001039523	2448.0	0	5.0	2448.0	2240.0	151.0	57.0
NM_199339	2.0	0	0	2.0	2.0	0	0
NM_015042	377.0	0	3.0	377.0	371.0	0	6.0
NM_018921	77.0	0	0	77.0	77.0	0	0
NM_001123	374.0	0	17.0	374.0	248.0	126.0	0
NM_001297646	3.0	0	0	3.0	2.0	1.0	0
NM_004076	0	0	0	0	0	0	0
NM_001144825	7.0	0	0	7.0	5.0	2.0	0
NM_001448	6.0	0	0	6.0	5.0	1.0	0
NM_001286259	10.0	0	0	10.0	8.0	2.0	0
NM_006083	447.0	0	0	447.0	401.0	44.0	2.0
NM_198947	282.0	0	1.0	282.0	251.0	24.0	7.0
NM_031452	37.0	0	0	37.0	6.0	31.0	0
NM_175744	1031.0	0	6.0	1031.0	941.0	58.0	32.0
NM_001297619	33.0	0	0	33.0	29.0	3.0	1.0
NM_001160223	46.0	0	0	46.0	26.0	17.0	3.0
NM_032368	171.0	0	6.0	171.0	69.0	94.0	8.0
NM_020144	0	0	0	0	0	0	0
NM_020325	113.0	0	2.0	113.0	100.0	7.0	6.0
NM_176871	202.0	0	10.0	202.0	198.0	0	4.0
NM_000775	0	0	0	0	0	0	0
NM_015033	257.0	0	2.0	257.0	210.0	41.0	6.0
NM_022371	263.0	0	0	263.0	234.0	28.0	1.0
NM_001030055	205.0	0	2.0	205.0	132.0	72.0	1.0
NM_006092	43.0	0	5.0	43.0	24.0	19.0	0
NM_000564	0	0	0	0	0	0	0
NM_001204871	0	0	7.0	0	0	0	0
NM_001128608	85.0	0	9.0	85.0	70.0	14.0	1.0
NM_001351028	0	0	0	0	0	0	0
NM_033317	0	0	0	0	0	0	0
NM_002999	191.0	0	0	191.0	171.0	10.0	10.0
NM_015325	242.0	0	0	242.0	149.0	93.0	0
NM_002644	0	0	0	0	0	0	0
NM_001166012	46.0	0	8.0	46.0	27.0	19.0	0
NM_001247997	121.0	0	5.0	121.0	115.0	6.0	0
NM_001164496	0	0	9.0	0	0	0	0
NM_144688	0	0	0	0	0	0	0
NM_004767	0	0	0	0	0	0	0
NM_003696	0	0	0	0	0	0	0
NM_153451	100.0	0	1.0	100.0	46.0	51.0	3.0
NM_003381	0	0	0	0	0	0	0
NM_000434	356.0	0	1.0	356.0	323.0	32.0	1.0
NM_003420	74.0	0	0	74.0	48.0	25.0	1.0
NM_001348268	0	0	0	0	0	0	0
NM_018924	2.0	0	0	2.0	2.0	0	0
NM_005274	584.0	0	2.0	584.0	381.0	199.0	4.0
NM_001318380	316.0	0	8.0	316.0	292.0	15.0	9.0
NM_025211	8.0	0	0	8.0	4.0	4.0	0
NM_001142310	21.0	0	4.0	21.0	15.0	6.0	0
NM_152600	257.0	0	1.0	257.0	249.0	4.0	4.0
NM_001636	0	0	0	0	0	0	0
NM_006409	661.0	0	2.0	661.0	604.0	50.0	7.0
NM_145804	32.0	0	61.0	32.0	23.0	9.0	0
NM_007027	221.0	0	1.0	221.0	198.0	22.0	1.0
NM_001346874	74.0	0	13.0	74.0	19.0	55.0	0
NM_004483	20.0	0	0	20.0	20.0	0	0
NM_001085372	192.0	0	1.0	192.0	184.0	7.0	1.0
NM_001101401	9.0	0	3.0	9.0	9.0	0	0
NM_001288951	122.0	0	3.0	122.0	81.0	36.0	5.0
NM_002035	93.0	0	2.0	93.0	84.0	7.0	2.0
NM_001114091	443.0	0	4.0	443.0	326.0	111.0	6.0
NM_022159	0	0	0	0	0	0	0
NM_022903	117.0	0	1.0	117.0	65.0	52.0	0
NM_001127244	589.0	0	4.0	589.0	391.0	194.0	4.0
NM_001329495	215.0	0	1.0	215.0	176.0	33.0	6.0
NM_001035	0	0	1.0	0	0	0	0
NM_020753	356.0	0	7.0	356.0	292.0	64.0	0
NM_173535	2.0	0	37.0	2.0	2.0	0	0
NM_001352129	0	0	0	0	0	0	0
NM_001017986	0	0	0	0	0	0	0
NM_016626	201.0	0	0	201.0	161.0	39.0	1.0
NM_001320757	233.0	0	1.0	233.0	180.0	51.0	2.0
NM_006307	807.0	0	0	807.0	727.0	69.0	11.0
NM_152519	94.0	0	5.0	94.0	53.0	41.0	0
NM_001002923	0	0	0	0	0	0	0
NM_006391	1143.0	0	137.0	1143.0	895.0	239.0	9.0
NM_003731	598.0	0	130.0	598.0	337.0	228.0	33.0
NM_018093	401.0	0	2.0	401.0	393.0	4.0	4.0
NM_016614	230.0	0	0	230.0	219.0	4.0	7.0
NM_014983	129.0	0	0	129.0	62.0	66.0	1.0
NM_018476	0	0	0	0	0	0	0
NM_144718	50.0	0	0	50.0	43.0	7.0	0
NM_001031665	0	0	0	0	0	0	0
NM_014049	223.0	0	2.0	223.0	192.0	25.0	6.0
NM_001292025	60.0	0	0	60.0	48.0	11.0	1.0
NM_052893	91.0	0	4.0	91.0	60.0	27.0	4.0
NM_004204	151.0	0	1.0	151.0	137.0	7.0	7.0
NM_001354909	652.0	0	3.0	652.0	492.0	152.0	8.0
NM_001033549	815.0	0	9.0	815.0	461.0	349.0	5.0
NM_021219	137.0	0	2.0	137.0	94.0	41.0	2.0
NM_001350698	570.0	0	196.0	570.0	510.0	56.0	4.0
NM_032423	34.0	0	1.0	34.0	11.0	22.0	1.0
NM_130446	0	0	0	0	0	0	0
NM_032107	1.0	0	0	1.0	1.0	0	0
NM_007256	0	0	0	0	0	0	0
NM_012460	98.0	0	1.0	98.0	32.0	64.0	2.0
NM_174916	210.0	0	1.0	210.0	201.0	5.0	4.0
NM_175629	467.0	0	60.0	467.0	446.0	14.0	7.0
NM_001135054	519.0	0	37.0	519.0	516.0	0	3.0
NM_173573	2.0	0	1.0	2.0	2.0	0	0
NM_001710	3.0	0	0	3.0	1.0	2.0	0
NM_017614	0	0	0	0	0	0	0
NM_001270399	1652.0	0	1.0	1652.0	863.0	789.0	0
NM_014321	373.0	0	0	373.0	342.0	27.0	4.0
NM_032609	0	0	0	0	0	0	0
NM_001009881	376.0	0	2.0	376.0	283.0	92.0	1.0
NM_014106	159.0	0	0	159.0	94.0	65.0	0
NM_001142446	182.0	0	82.0	182.0	176.0	0	6.0
NM_175748	581.0	0	0	581.0	562.0	14.0	5.0
NM_001353136	0	0	0	0	0	0	0
NM_013359	34.0	0	0	34.0	27.0	7.0	0
NM_012291	434.0	0	3.0	434.0	427.0	7.0	0
NM_181726	11.0	0	0	11.0	10.0	1.0	0
NM_144598	15.0	0	600.0	15.0	9.0	5.0	1.0
NM_024697	0	0	0	0	0	0	0
NM_001324266	22.0	0	0	22.0	15.0	6.0	1.0
NM_020381	99.0	0	1.0	99.0	61.0	37.0	1.0
NM_005282	7.0	0	0	7.0	2.0	5.0	0
NM_001134462	1.0	0	0	1.0	1.0	0	0
NM_001278351	86.0	0	1.0	86.0	37.0	49.0	0
NM_001127	829.0	0	7.0	829.0	787.0	33.0	9.0
NM_001308196	82.0	0	29.0	82.0	68.0	12.0	2.0
NM_004890	498.0	0	14.0	498.0	464.0	31.0	3.0
NM_006184	1839.0	0	2.0	1839.0	1768.0	38.0	33.0
NM_004126	1335.0	0	0	1335.0	474.0	860.0	1.0
NM_005061	0	0	0	0	0	0	0
NM_000415	0	0	0	0	0	0	0
NM_001256910	925.0	0	0	925.0	814.0	67.0	44.0
NM_001324355	77.0	0	0	77.0	21.0	55.0	1.0
NM_001003722	426.0	0	1.0	426.0	405.0	15.0	6.0
NM_004705	26.0	0	1.0	26.0	26.0	0	0
NM_006353	381.0	0	9.0	381.0	140.0	238.0	3.0
NM_152505	1.0	0	0	1.0	0	1.0	0
NM_001143832	0	0	0	0	0	0	0
NM_006547	289.0	0	14.0	289.0	260.0	16.0	13.0
NM_002931	577.0	0	1.0	577.0	417.0	155.0	5.0
NM_181621	0	0	0	0	0	0	0
NM_001243974	159.0	0	10.0	159.0	78.0	79.0	2.0
NM_173825	60.0	0	0	60.0	51.0	9.0	0
NM_004431	240.0	0	3.0	240.0	214.0	24.0	2.0
NM_020661	0	0	0	0	0	0	0
NM_152722	0	0	0	0	0	0	0
NM_001127393	295.0	0	10.0	295.0	160.0	114.0	21.0
NM_005567	3628.0	0	3.0	3628.0	2958.0	669.0	1.0
NM_001007595	0	0	0	0	0	0	0
NM_005693	81.0	0	3.0	81.0	67.0	12.0	2.0
NM_001320153	172.0	0	2.0	172.0	46.0	125.0	1.0
NM_001130167	0	0	0	0	0	0	0
NM_001355465	0	0	0	0	0	0	0
NM_007148	0	0	0	0	0	0	0
NM_001171623	252.0	0	3.0	252.0	51.0	195.0	6.0
NM_001256171	116.0	0	6.0	116.0	65.0	51.0	0
NM_002629	10.0	0	0	10.0	0	10.0	0
NM_025207	161.0	0	2.0	161.0	147.0	14.0	0
NM_001005519	0	0	0	0	0	0	0
NM_004417	494.0	0	0	494.0	298.0	195.0	1.0
NM_001949	335.0	0	31.0	335.0	290.0	34.0	11.0
NM_001005326	0	0	0	0	0	0	0
NM_024746	0	0	0	0	0	0	0
NM_000028	121.0	0	0	121.0	116.0	4.0	1.0
NM_001289117	0	0	0	0	0	0	0
NM_015617	12.0	0	19.0	12.0	12.0	0	0
NM_013416	0	0	0	0	0	0	0
NM_018453	401.0	0	1.0	401.0	341.0	54.0	6.0
NM_005183	0	0	1.0	0	0	0	0
NM_014597	733.0	0	1.0	733.0	717.0	10.0	6.0
NM_001281302	152.0	0	0	152.0	92.0	53.0	7.0
NM_006841	25.0	0	2.0	25.0	14.0	11.0	0
NM_003021	1327.0	0	7.0	1327.0	1177.0	123.0	27.0
NM_001293285	85.0	0	2.0	85.0	52.0	33.0	0
NM_001302769	2.0	0	0	2.0	2.0	0	0
NM_001016	574.0	0	18.0	574.0	331.0	243.0	0
NM_144976	33.0	0	0	33.0	21.0	12.0	0
NM_153343	0	0	0	0	0	0	0
NM_001290042	0	0	0	0	0	0	0
NM_000634	0	0	0	0	0	0	0
NM_001004686	0	0	0	0	0	0	0
NM_001206945	5.0	0	2.0	5.0	4.0	1.0	0
NM_003783	42.0	0	0	42.0	10.0	32.0	0
NM_001317992	0	0	0	0	0	0	0
NM_001004705	0	0	0	0	0	0	0
NM_001130675	16.0	0	1.0	16.0	10.0	6.0	0
NM_024105	104.0	0	0	104.0	64.0	40.0	0
NM_004818	653.0	0	0	653.0	476.0	175.0	2.0
NM_004756	620.0	0	3.0	620.0	472.0	139.0	9.0
NM_000853	0	0	0	0	0	0	0
NM_176888	0	0	0	0	0	0	0
NM_145267	12.0	0	0	12.0	7.0	5.0	0
NM_001164716	235.0	0	32.0	235.0	229.0	6.0	0
NM_005445	1234.0	0	6.0	1234.0	1146.0	82.0	6.0
NM_144573	137.0	0	1.0	137.0	98.0	37.0	2.0
NM_001243537	1.0	0	0	1.0	1.0	0	0
NM_004932	0	0	0	0	0	0	0
NM_012210	237.0	0	1.0	237.0	218.0	19.0	0
NM_024341	96.0	0	1.0	96.0	72.0	24.0	0
NM_001004723	0	0	0	0	0	0	0
NM_173647	376.0	0	1.0	376.0	327.0	47.0	2.0
NM_001314042	521.0	0	8.0	521.0	475.0	41.0	5.0
NM_001008781	649.0	0	1.0	649.0	645.0	1.0	3.0
NM_144660	106.0	0	0	106.0	60.0	37.0	9.0
NM_006188	0	0	0	0	0	0	0
NM_001115152	0	0	0	0	0	0	0
NM_030978	581.0	0	3.0	581.0	375.0	198.0	8.0
NM_032135	0	0	0	0	0	0	0
NM_007058	2.0	0	1.0	2.0	2.0	0	0
NM_030777	69.0	0	9.0	69.0	68.0	1.0	0
NM_006996	61.0	0	0	61.0	31.0	30.0	0
