AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_004536	0	0	0	0	0	0	0
NM_001190233	22.0	0	1.0	22.0	3.0	2.0	17.0
NM_020909	208.0	0	31.0	208.0	113.0	13.0	82.0
NM_178428	0	0	0	0	0	0	0
NM_003382	0	0	0	0	0	0	0
NM_020808	519.0	0	27.0	519.0	454.0	32.0	33.0
NM_020119	744.0	0	101.0	744.0	512.0	116.0	116.0
NM_153015	13.0	0	3.0	13.0	10.0	1.0	2.0
NM_080552	0	0	0	0	0	0	0
NM_032604	2.0	0	0	2.0	2.0	0	0
NM_198239	0	0	0	0	0	0	0
NM_004789	203.0	0	28.0	203.0	128.0	61.0	14.0
NM_153813	36.0	0	11.0	36.0	34.0	0	2.0
NM_004430	4.0	0	1.0	4.0	2.0	1.0	1.0
NM_025237	1.0	0	0	1.0	1.0	0	0
NM_030940	49.0	0	7.0	49.0	5.0	13.0	31.0
NM_007226	3.0	0	5.0	3.0	1.0	0	2.0
NM_001005196	0	0	0	0	0	0	0
NM_004748	29.0	0	3.0	29.0	16.0	4.0	9.0
NM_013308	1.0	0	0	1.0	0	0	1.0
NM_001329585	164.0	0	11.0	164.0	17.0	20.0	127.0
NM_024410	0	0	1.0	0	0	0	0
NM_001164464	0	0	0	0	0	0	0
NM_016448	358.0	0	21.0	358.0	260.0	25.0	73.0
NM_001114	185.0	0	11.0	185.0	118.0	18.0	49.0
NM_001098479	30.0	0	1.0	30.0	29.0	1.0	0
NM_005618	117.0	0	3.0	117.0	87.0	20.0	10.0
NM_030651	3.0	0	0	3.0	3.0	0	0
NM_144617	3.0	0	0	3.0	3.0	0	0
NM_000214	230.0	0	12.0	230.0	177.0	25.0	28.0
NM_182972	281.0	0	2.0	281.0	193.0	7.0	81.0
NM_005994	484.0	0	23.0	484.0	350.0	72.0	62.0
NM_181838	373.0	0	50.0	373.0	75.0	195.0	103.0
NM_018973	37.0	0	0	37.0	35.0	0	2.0
NM_033109	254.0	0	39.0	254.0	207.0	22.0	25.0
NM_013237	169.0	0	1.0	169.0	89.0	57.0	23.0
NM_022899	188.0	0	8.0	188.0	143.0	11.0	34.0
NM_001080522	77.0	0	17.0	77.0	68.0	5.0	4.0
NM_017858	80.0	0	136.0	80.0	60.0	11.0	9.0
NM_001011719	0	0	0	0	0	0	0
NM_015394	36.0	0	10.0	36.0	25.0	4.0	7.0
NM_003196	60.0	0	10.0	60.0	49.0	9.0	2.0
NM_012237	901.0	0	38.0	901.0	563.0	73.0	265.0
NM_031898	0	0	0	0	0	0	0
NM_001302688	322.0	0	1.0	322.0	284.0	9.0	29.0
NM_021136	78.0	0	18.0	78.0	55.0	8.0	15.0
NM_001102445	3.0	0	0	3.0	1.0	0	2.0
NM_000628	102.0	0	8.0	102.0	55.0	10.0	37.0
NM_001353828	79.0	0	42.0	79.0	39.0	18.0	22.0
NM_004744	0	0	0	0	0	0	0
NM_001324076	0	0	0	0	0	0	0
NM_004180	63.0	0	55.0	63.0	54.0	4.0	5.0
NM_031466	95.0	0	82.0	95.0	82.0	0	13.0
NM_002785	0	0	0	0	0	0	0
NM_022153	69.0	0	4.0	69.0	23.0	4.0	42.0
NM_001508	3.0	0	15.0	3.0	2.0	1.0	0
NM_001322497	12.0	0	3.0	12.0	11.0	0	1.0
NM_001267585	0	0	0	0	0	0	0
NM_017878	0	0	0	0	0	0	0
NM_001293163	195.0	0	62.0	195.0	141.0	22.0	32.0
NM_173611	68.0	0	6.0	68.0	41.0	4.0	23.0
NM_018249	312.0	0	123.0	312.0	276.0	14.0	22.0
NM_004722	382.0	0	41.0	382.0	316.0	14.0	52.0
NM_001916	1924.0	0	28.0	1924.0	1660.0	79.0	185.0
NM_001803	0	0	0	0	0	0	0
NM_020196	506.0	0	13.0	506.0	497.0	7.0	2.0
NM_018324	0	0	0	0	0	0	0
NM_003509	2081.0	0	0	2081.0	1632.0	32.0	417.0
NM_138454	0	0	0	0	0	0	0
NM_004077	399.0	0	37.0	399.0	245.0	44.0	110.0
NM_145754	126.0	0	2.0	126.0	106.0	4.0	16.0
NM_001079537	77.0	0	11.0	77.0	17.0	18.0	42.0
NM_002625	1.0	0	1.0	1.0	1.0	0	0
NM_015935	506.0	0	12.0	506.0	429.0	33.0	44.0
NM_001127212	0	0	0	0	0	0	0
NM_001568	377.0	0	158.0	377.0	325.0	46.0	6.0
NM_001358416	0	0	0	0	0	0	0
NM_145343	11.0	0	1.0	11.0	8.0	2.0	1.0
NM_001329944	68.0	0	72.0	68.0	51.0	15.0	2.0
NM_004486	609.0	0	84.0	609.0	510.0	0	99.0
NM_003139	382.0	0	6.0	382.0	309.0	28.0	45.0
NM_001017363	1.0	0	0	1.0	1.0	0	0
NM_018711	0	0	3.0	0	0	0	0
NM_014781	167.0	0	28.0	167.0	109.0	52.0	6.0
NM_014762	2420.0	0	38.0	2420.0	1061.0	102.0	1257.0
NM_133180	82.0	0	11.0	82.0	63.0	0	19.0
NM_031950	3.0	0	1.0	3.0	2.0	0	1.0
NM_031288	153.0	0	4.0	153.0	142.0	6.0	5.0
NM_020363	0	0	0	0	0	0	0
NM_025130	0	0	1.0	0	0	0	0
NM_001004487	0	0	0	0	0	0	0
NM_178831	289.0	0	360.0	289.0	90.0	63.0	136.0
NM_015503	262.0	0	44.0	262.0	154.0	37.0	71.0
NM_052961	0	0	0	0	0	0	0
NM_005180	0	0	0	0	0	0	0
NM_002388	1180.0	0	29.0	1180.0	1045.0	0	135.0
NM_016101	246.0	0	6.0	246.0	105.0	22.0	119.0
NM_194247	160.0	0	28.0	160.0	18.0	5.0	137.0
NM_001004735	0	0	0	0	0	0	0
NM_138638	288.0	0	11.0	288.0	55.0	27.0	206.0
NM_130808	0	0	3.0	0	0	0	0
NM_001191016	0	0	0	0	0	0	0
NM_001320824	341.0	0	1.0	341.0	317.0	23.0	1.0
NM_001718	0	0	2.0	0	0	0	0
NM_139319	0	0	0	0	0	0	0
NM_001041	0	0	1.0	0	0	0	0
NM_138966	28.0	0	7.0	28.0	11.0	13.0	4.0
NM_002157	0	0	0	0	0	0	0
NM_001282777	343.0	0	27.0	343.0	243.0	67.0	33.0
NM_007262	540.0	0	25.0	540.0	332.0	68.0	140.0
NM_014758	290.0	0	14.0	290.0	158.0	56.0	76.0
NM_001256852	0	0	0	0	0	0	0
NM_001330372	229.0	0	17.0	229.0	151.0	9.0	69.0
NM_014671	524.0	0	350.0	524.0	353.0	77.0	94.0
NM_013397	27.0	0	3.0	27.0	19.0	4.0	4.0
NM_006557	0	0	0	0	0	0	0
NM_138493	44.0	0	12.0	44.0	23.0	0	21.0
NM_001099667	0	0	0	0	0	0	0
NM_001627	66.0	0	12.0	66.0	34.0	19.0	13.0
NM_032888	55.0	0	113.0	55.0	44.0	5.0	6.0
NM_173482	0	0	0	0	0	0	0
NM_001146312	0	0	0	0	0	0	0
NM_024627	4.0	0	0	4.0	0	4.0	0
NM_175907	83.0	0	8.0	83.0	46.0	13.0	24.0
NM_001136134	581.0	0	22.0	581.0	279.0	37.0	265.0
NM_014730	1091.0	0	14.0	1091.0	281.0	75.0	735.0
NM_030573	166.0	0	71.0	166.0	146.0	8.0	12.0
NM_001282062	6.0	0	0	6.0	6.0	0	0
NM_152891	0	0	0	0	0	0	0
NM_001348773	0	0	0	0	0	0	0
NM_001319657	0	0	0	0	0	0	0
NM_006771	0	0	0	0	0	0	0
NM_001329434	962.0	0	78.0	962.0	688.0	261.0	13.0
NM_019843	151.0	0	19.0	151.0	138.0	6.0	7.0
NM_032382	222.0	0	14.0	222.0	215.0	5.0	2.0
NM_021006	0	0	0	0	0	0	0
NM_194284	1.0	0	0	1.0	1.0	0	0
NM_000210	264.0	0	20.0	264.0	181.0	28.0	55.0
NM_021003	112.0	0	40.0	112.0	46.0	32.0	34.0
NM_002364	13.0	0	1.0	13.0	9.0	1.0	3.0
NM_005822	137.0	0	6.0	137.0	53.0	38.0	46.0
NM_019058	176.0	0	2.0	176.0	96.0	34.0	46.0
NM_001142798	62.0	0	1.0	62.0	36.0	7.0	19.0
NM_198996	0	0	0	0	0	0	0
NM_001243721	0	0	0	0	0	0	0
NM_001165877	0	0	0	0	0	0	0
NM_001010872	1.0	0	0	1.0	0	0	1.0
NM_100264	349.0	0	221.0	349.0	203.0	46.0	100.0
NM_007111	362.0	0	247.0	362.0	183.0	95.0	84.0
NM_001002919	0	0	0	0	0	0	0
NM_020932	13.0	0	0	13.0	12.0	1.0	0
NM_001242699	1.0	0	1.0	1.0	1.0	0	0
NM_003245	0	0	0	0	0	0	0
NM_001256302	381.0	0	61.0	381.0	141.0	99.0	141.0
NM_130443	299.0	0	3.0	299.0	264.0	5.0	30.0
NM_001389	26.0	0	3.0	26.0	0	26.0	0
NM_033043	0	0	0	0	0	0	0
NM_014266	1.0	0	0	1.0	1.0	0	0
NM_016140	359.0	0	10.0	359.0	194.0	60.0	105.0
NM_001030005	0	0	0	0	0	0	0
NM_080720	0	0	0	0	0	0	0
NM_198461	6.0	0	0	6.0	2.0	0	4.0
NM_001100624	343.0	0	16.0	343.0	135.0	72.0	136.0
NM_001010912	0	0	0	0	0	0	0
NM_001142550	93.0	0	17.0	93.0	59.0	20.0	14.0
NM_001353388	0	0	0	0	0	0	0
NM_001297427	59.0	0	11.0	59.0	34.0	20.0	5.0
NM_024619	374.0	0	18.0	374.0	212.0	11.0	151.0
NM_000941	856.0	0	125.0	856.0	748.0	15.0	93.0
NM_001184796	1393.0	0	10.0	1393.0	1118.0	38.0	237.0
NM_033518	0	0	0	0	0	0	0
NM_014389	539.0	0	14.0	539.0	533.0	0	6.0
NM_138340	93.0	0	24.0	93.0	63.0	16.0	14.0
NM_001171868	170.0	0	8.0	170.0	87.0	3.0	80.0
NM_001349513	25.0	0	7.0	25.0	15.0	4.0	6.0
NM_001306077	399.0	0	6.0	399.0	211.0	0	188.0
NM_018663	241.0	0	18.0	241.0	152.0	26.0	63.0
NM_005455	123.0	0	15.0	123.0	55.0	8.0	60.0
NM_017950	72.0	0	38.0	72.0	70.0	0	2.0
NM_001155	2493.0	0	58.0	2493.0	1979.0	251.0	263.0
NM_001098411	0	0	0	0	0	0	0
NM_178862	459.0	0	27.0	459.0	323.0	49.0	87.0
NM_019619	422.0	0	214.0	422.0	322.0	82.0	18.0
NM_001028	415.0	0	10.0	415.0	175.0	239.0	1.0
NM_003036	559.0	0	133.0	559.0	390.0	11.0	158.0
NM_001145139	0	0	0	0	0	0	0
NM_001011543	0	0	0	0	0	0	0
NM_001037163	67.0	0	9.0	67.0	21.0	32.0	14.0
NM_001399	22.0	0	3.0	22.0	8.0	1.0	13.0
NM_001324315	46.0	0	4.0	46.0	20.0	10.0	16.0
NM_001989	0	0	0	0	0	0	0
NM_001143993	117.0	0	3.0	117.0	69.0	1.0	47.0
NM_020167	0	0	0	0	0	0	0
NM_004689	693.0	0	302.0	693.0	539.0	68.0	86.0
NM_002818	174.0	0	4.0	174.0	117.0	55.0	2.0
NM_032492	146.0	0	6.0	146.0	80.0	30.0	36.0
NM_001323307	14.0	0	1.0	14.0	1.0	5.0	8.0
NM_020236	35.0	0	14.0	35.0	27.0	4.0	4.0
NM_001967	505.0	0	1951.0	505.0	357.0	45.0	103.0
NM_001006121	0	0	0	0	0	0	0
NM_145008	0	0	0	0	0	0	0
NM_198688	0	0	0	0	0	0	0
NM_001318508	94.0	0	12.0	94.0	26.0	5.0	63.0
NM_194272	1.0	0	2.0	1.0	1.0	0	0
NM_001031713	369.0	0	6.0	369.0	235.0	31.0	103.0
NM_001303253	832.0	0	14.0	832.0	778.0	3.0	51.0
NM_002133	79.0	0	0	79.0	48.0	8.0	23.0
NM_001168531	2.0	0	0	2.0	1.0	0	1.0
NM_001323512	742.0	0	5.0	742.0	470.0	77.0	195.0
NM_000958	6.0	0	0	6.0	2.0	1.0	3.0
NM_001323955	338.0	0	79.0	338.0	183.0	10.0	145.0
NM_001008537	0	0	0	0	0	0	0
NM_139317	0	0	0	0	0	0	0
NM_198868	755.0	0	66.0	755.0	617.0	18.0	120.0
NM_015360	183.0	0	51.0	183.0	161.0	12.0	10.0
NM_015576	15.0	0	21.0	15.0	8.0	2.0	5.0
NM_004599	1389.0	0	126.0	1389.0	1089.0	45.0	255.0
NM_014252	71.0	0	3.0	71.0	21.0	6.0	44.0
NM_007313	2143.0	0	216.0	2143.0	1509.0	23.0	611.0
NM_000901	0	0	1.0	0	0	0	0
NM_181785	6.0	0	1.0	6.0	1.0	4.0	1.0
NM_001284514	0	0	0	0	0	0	0
NM_000426	651.0	0	66.0	651.0	622.0	20.0	9.0
NM_031886	1.0	0	0	1.0	1.0	0	0
NM_012235	792.0	0	34.0	792.0	730.0	46.0	16.0
NM_022119	0	0	0	0	0	0	0
NM_198841	149.0	0	109.0	149.0	36.0	10.0	103.0
NM_001024921	51.0	0	59.0	51.0	0	47.0	4.0
NM_001070	300.0	0	6.0	300.0	215.0	38.0	47.0
NM_130385	1.0	0	0	1.0	1.0	0	0
NM_015279	1.0	0	1.0	1.0	0	0	1.0
NM_000371	0	0	0	0	0	0	0
NM_153442	1.0	0	0	1.0	0	0	1.0
NM_001348951	1.0	0	2.0	1.0	0	1.0	0
NM_006274	2.0	0	0	2.0	0	0	2.0
NM_001354366	0	0	0	0	0	0	0
NM_001025105	773.0	0	132.0	773.0	287.0	330.0	156.0
NM_001105539	127.0	0	10.0	127.0	67.0	24.0	36.0
NM_024076	537.0	0	13.0	537.0	151.0	49.0	337.0
NM_014867	126.0	0	3.0	126.0	63.0	18.0	45.0
NM_213605	42.0	0	12.0	42.0	33.0	0	9.0
NM_013301	216.0	0	55.0	216.0	145.0	23.0	48.0
NM_000412	0	0	0	0	0	0	0
NM_032374	112.0	0	93.0	112.0	78.0	0	34.0
NM_199482	0	0	0	0	0	0	0
NM_057169	215.0	0	16.0	215.0	145.0	14.0	56.0
NM_001178014	216.0	0	20.0	216.0	194.0	6.0	16.0
NM_003548	0	0	0	0	0	0	0
NM_001082578	1295.0	0	173.0	1295.0	510.0	32.0	753.0
NM_017413	52.0	0	2.0	52.0	1.0	11.0	40.0
NM_013233	204.0	0	70.0	204.0	149.0	27.0	28.0
NM_001318203	200.0	0	130.0	200.0	63.0	36.0	101.0
NM_001047160	824.0	0	136.0	824.0	691.0	41.0	92.0
NM_018150	803.0	0	233.0	803.0	373.0	1.0	429.0
NM_003725	5.0	0	1.0	5.0	2.0	1.0	2.0
NM_014002	68.0	0	8.0	68.0	43.0	13.0	12.0
NM_018010	96.0	0	9.0	96.0	73.0	17.0	6.0
NM_001318098	141.0	0	53.0	141.0	109.0	4.0	28.0
NM_130468	244.0	0	0	244.0	163.0	17.0	64.0
NM_032795	228.0	0	5.0	228.0	125.0	7.0	96.0
NM_003627	38.0	0	13.0	38.0	26.0	4.0	8.0
NM_001019	351.0	0	62.0	351.0	303.0	43.0	5.0
NM_001168370	679.0	0	38.0	679.0	676.0	0	3.0
NM_007131	36.0	0	8.0	36.0	7.0	23.0	6.0
NM_144994	7.0	0	14.0	7.0	5.0	0	2.0
NM_001317033	1323.0	0	64.0	1323.0	389.0	220.0	714.0
NM_014661	1547.0	0	184.0	1547.0	525.0	161.0	861.0
NM_001358407	27.0	0	2.0	27.0	3.0	9.0	15.0
NM_020945	0	0	1.0	0	0	0	0
NM_012247	331.0	0	56.0	331.0	185.0	85.0	61.0
NM_133637	1.0	0	1.0	1.0	1.0	0	0
NM_001130862	109.0	0	23.0	109.0	69.0	2.0	38.0
NM_178352	0	0	0	0	0	0	0
NM_199344	154.0	0	13.0	154.0	68.0	17.0	69.0
NM_000594	0	0	0	0	0	0	0
NM_004933	1701.0	0	114.0	1701.0	1532.0	46.0	123.0
NM_001242614	360.0	0	18.0	360.0	56.0	9.0	295.0
NM_001308120	99.0	0	24.0	99.0	92.0	6.0	1.0
NM_003535	3307.0	0	0	3307.0	3224.0	0	83.0
NM_130803	231.0	0	26.0	231.0	180.0	1.0	50.0
NM_013330	58.0	0	18.0	58.0	41.0	4.0	13.0
NM_001317040	280.0	0	53.0	280.0	232.0	12.0	36.0
NM_022060	99.0	0	3.0	99.0	55.0	4.0	40.0
NM_030772	0	0	0	0	0	0	0
NM_206893	0	0	0	0	0	0	0
NM_023928	222.0	0	22.0	222.0	132.0	13.0	77.0
NM_001051	1.0	0	0	1.0	0	0	1.0
NM_138401	231.0	0	8.0	231.0	137.0	34.0	60.0
NM_001080425	39.0	0	1.0	39.0	15.0	7.0	17.0
NM_025188	50.0	0	2.0	50.0	31.0	12.0	7.0
NM_014830	224.0	0	1.0	224.0	108.0	3.0	113.0
NM_025115	109.0	0	1.0	109.0	96.0	10.0	3.0
NM_178434	0	0	0	0	0	0	0
NM_014400	1.0	0	1.0	1.0	1.0	0	0
NM_032858	0	0	0	0	0	0	0
NM_031443	653.0	0	37.0	653.0	480.0	33.0	140.0
NM_024682	145.0	0	19.0	145.0	135.0	4.0	6.0
NM_001173524	209.0	0	33.0	209.0	112.0	38.0	59.0
NM_001004711	0	0	0	0	0	0	0
NM_033132	40.0	0	17.0	40.0	23.0	0	17.0
NM_001281765	41.0	0	14.0	41.0	25.0	11.0	5.0
NM_176786	0	0	0	0	0	0	0
NM_138371	0	0	3.0	0	0	0	0
NM_013401	48.0	0	1.0	48.0	21.0	11.0	16.0
NM_000257	1.0	0	0	1.0	1.0	0	0
NM_001284322	0	0	0	0	0	0	0
NM_025160	172.0	0	21.0	172.0	100.0	7.0	65.0
NM_033229	0	0	0	0	0	0	0
NM_022361	151.0	0	13.0	151.0	63.0	75.0	13.0
NM_001466	260.0	0	0	260.0	208.0	24.0	28.0
NM_005651	5.0	0	0	5.0	5.0	0	0
NM_138435	0	0	0	0	0	0	0
NM_005843	113.0	0	10.0	113.0	64.0	16.0	33.0
NM_001320679	0	0	0	0	0	0	0
NM_001037131	789.0	0	507.0	789.0	345.0	125.0	319.0
NM_001318337	379.0	0	143.0	379.0	279.0	0	100.0
NM_005667	0	0	0	0	0	0	0
NM_001122962	0	0	1.0	0	0	0	0
NM_016374	132.0	0	76.0	132.0	69.0	37.0	26.0
NM_001039500	1.0	0	0	1.0	1.0	0	0
NM_014938	353.0	0	36.0	353.0	74.0	12.0	267.0
NM_004374	160.0	0	11.0	160.0	98.0	39.0	23.0
NM_005564	0	0	0	0	0	0	0
NM_015052	0	0	8.0	0	0	0	0
NM_001170790	115.0	0	12.0	115.0	105.0	0	10.0
NM_017704	16.0	0	3.0	16.0	14.0	0	2.0
NM_001144937	2.0	0	0	2.0	2.0	0	0
NM_001029888	0	0	0	0	0	0	0
NM_004497	32.0	0	2.0	32.0	14.0	2.0	16.0
NM_005515	26.0	0	0	26.0	20.0	5.0	1.0
NM_001001916	0	0	0	0	0	0	0
NM_001037732	0	0	0	0	0	0	0
NM_032372	0	0	0	0	0	0	0
NM_004924	5112.0	0	372.0	5112.0	4140.0	97.0	875.0
NM_006930	141.0	0	17.0	141.0	63.0	24.0	54.0
NM_153461	181.0	0	16.0	181.0	160.0	18.0	3.0
NM_173528	0	0	2.0	0	0	0	0
NM_001319194	58.0	0	25.0	58.0	48.0	0	10.0
NM_001128830	0	0	0	0	0	0	0
NM_033266	0	0	1.0	0	0	0	0
NM_198449	259.0	0	9.0	259.0	111.0	55.0	93.0
NM_014571	268.0	0	7.0	268.0	79.0	8.0	181.0
NM_032364	292.0	0	3.0	292.0	238.0	12.0	42.0
NM_001264573	636.0	0	131.0	636.0	458.0	31.0	147.0
NM_173480	32.0	0	2.0	32.0	27.0	5.0	0
NM_001093725	244.0	0	1.0	244.0	107.0	0	137.0
NM_001345994	300.0	0	98.0	300.0	143.0	149.0	8.0
NM_001190844	6.0	0	0	6.0	4.0	0	2.0
NM_001007544	0	0	0	0	0	0	0
NM_001178097	0	0	0	0	0	0	0
NM_001244898	582.0	0	63.0	582.0	281.0	3.0	298.0
NM_019858	183.0	0	0	183.0	130.0	40.0	13.0
NM_001649	107.0	0	10.0	107.0	72.0	0	35.0
NM_207426	0	0	0	0	0	0	0
NM_002953	145.0	0	9.0	145.0	97.0	8.0	40.0
NM_017423	153.0	0	46.0	153.0	106.0	7.0	40.0
NM_014319	219.0	0	27.0	219.0	166.0	4.0	49.0
NM_001039762	54.0	0	30.0	54.0	33.0	10.0	11.0
NM_014716	2.0	0	0	2.0	1.0	0	1.0
NM_006235	0	0	0	0	0	0	0
NM_019104	69.0	0	8.0	69.0	54.0	14.0	1.0
NM_001145	0	0	0	0	0	0	0
NM_013291	1181.0	0	40.0	1181.0	1160.0	11.0	10.0
NM_001352815	0	0	4.0	0	0	0	0
NM_001320042	179.0	0	13.0	179.0	69.0	20.0	90.0
NM_001136265	138.0	0	8.0	138.0	77.0	0	61.0
NM_012334	417.0	0	95.0	417.0	344.0	35.0	38.0
NM_001001957	0	0	0	0	0	0	0
NM_022122	0	0	0	0	0	0	0
NM_012423	1020.0	0	1268.0	1020.0	562.0	100.0	358.0
NM_003543	3495.0	0	0	3495.0	3381.0	0	114.0
NM_001113567	57.0	0	2.0	57.0	32.0	6.0	19.0
NM_033448	0	0	0	0	0	0	0
NM_004456	239.0	0	90.0	239.0	213.0	22.0	4.0
NM_002821	2476.0	0	70.0	2476.0	2014.0	141.0	321.0
NM_001004303	0	0	0	0	0	0	0
NM_001128076	0	0	0	0	0	0	0
NM_001323981	23.0	0	5.0	23.0	11.0	4.0	8.0
NM_016593	0	0	0	0	0	0	0
NM_172070	312.0	0	66.0	312.0	272.0	0	40.0
NM_018664	53.0	0	1.0	53.0	25.0	10.0	18.0
NM_178033	0	0	0	0	0	0	0
NM_001301782	23.0	0	0	23.0	19.0	3.0	1.0
NM_014035	24.0	0	15.0	24.0	8.0	4.0	12.0
NM_001271803	251.0	0	4.0	251.0	87.0	24.0	140.0
NM_001287444	0	0	1.0	0	0	0	0
NM_001308112	46.0	0	11.0	46.0	32.0	1.0	13.0
NM_000026	756.0	0	27.0	756.0	673.0	43.0	40.0
NM_024573	147.0	0	14.0	147.0	95.0	14.0	38.0
NM_001017368	175.0	0	12.0	175.0	86.0	3.0	86.0
NM_025215	162.0	0	40.0	162.0	116.0	35.0	11.0
NM_033656	156.0	0	58.0	156.0	119.0	17.0	20.0
NM_018117	312.0	0	32.0	312.0	273.0	16.0	23.0
NM_032192	0	0	0	0	0	0	0
NM_007245	397.0	0	32.0	397.0	330.0	17.0	50.0
NM_002009	5.0	0	2.0	5.0	0	3.0	2.0
NM_001144032	0	0	0	0	0	0	0
NM_001324297	163.0	0	75.0	163.0	75.0	45.0	43.0
NM_015668	0	0	1.0	0	0	0	0
NM_001330475	64.0	0	35.0	64.0	21.0	18.0	25.0
NM_001134484	325.0	0	4.0	325.0	54.0	103.0	168.0
NM_001322278	104.0	0	38.0	104.0	23.0	28.0	53.0
NM_002019	0	0	0	0	0	0	0
NM_139278	1.0	0	0	1.0	1.0	0	0
NM_001256574	897.0	0	47.0	897.0	481.0	190.0	226.0
NM_001291490	3.0	0	0	3.0	1.0	1.0	1.0
NM_025000	135.0	0	12.0	135.0	55.0	17.0	63.0
NM_001004756	0	0	0	0	0	0	0
NM_021057	0	0	0	0	0	0	0
NM_182982	14.0	0	33.0	14.0	2.0	12.0	0
NM_001282101	751.0	0	39.0	751.0	422.0	113.0	216.0
NM_001206739	75.0	0	21.0	75.0	37.0	8.0	30.0
NM_001318825	417.0	0	23.0	417.0	334.0	28.0	55.0
NM_006380	357.0	0	77.0	357.0	183.0	70.0	104.0
NM_032539	0	0	0	0	0	0	0
NM_015035	348.0	0	24.0	348.0	140.0	15.0	193.0
NM_138800	0	0	0	0	0	0	0
NM_178128	0	0	0	0	0	0	0
NM_002923	166.0	0	2.0	166.0	89.0	15.0	62.0
NM_014755	187.0	0	9.0	187.0	47.0	25.0	115.0
NM_017445	14.0	0	0	14.0	14.0	0	0
NM_001261461	1.0	0	1.0	1.0	1.0	0	0
NM_001329788	0	0	0	0	0	0	0
NM_198479	0	0	0	0	0	0	0
NM_001003819	0	0	0	0	0	0	0
NM_005894	0	0	0	0	0	0	0
NM_001350571	154.0	0	38.0	154.0	131.0	15.0	8.0
NM_138690	0	0	0	0	0	0	0
NM_000633	20.0	0	17.0	20.0	10.0	2.0	8.0
NM_172193	2.0	0	8.0	2.0	0	2.0	0
NM_001318833	1186.0	0	12.0	1186.0	910.0	211.0	65.0
NM_001322216	796.0	0	17.0	796.0	528.0	204.0	64.0
NM_004454	451.0	0	40.0	451.0	163.0	55.0	233.0
NM_001278577	0	0	0	0	0	0	0
NM_024308	104.0	0	20.0	104.0	57.0	18.0	29.0
NM_145341	127.0	0	31.0	127.0	93.0	16.0	18.0
NM_001077711	0	0	0	0	0	0	0
NM_017843	17.0	0	4.0	17.0	8.0	0	9.0
NM_003581	652.0	0	54.0	652.0	372.0	46.0	234.0
NM_001282328	666.0	0	53.0	666.0	400.0	126.0	140.0
NM_002533	121.0	0	51.0	121.0	100.0	9.0	12.0
NM_001866	199.0	0	13.0	199.0	102.0	81.0	16.0
NM_003588	106.0	0	8.0	106.0	76.0	0	30.0
NM_018939	9.0	0	0	9.0	8.0	1.0	0
NM_001348257	0	0	0	0	0	0	0
NM_001206981	0	0	1.0	0	0	0	0
NM_001287821	121.0	0	13.0	121.0	67.0	22.0	32.0
NM_003353	1.0	0	0	1.0	0	1.0	0
NM_001017990	0	0	0	0	0	0	0
NM_033513	291.0	0	21.0	291.0	247.0	2.0	42.0
NM_014641	270.0	0	14.0	270.0	252.0	9.0	9.0
NM_001130002	0	0	0	0	0	0	0
NM_016248	75.0	0	9.0	75.0	56.0	2.0	17.0
NM_207364	0	0	0	0	0	0	0
NM_014240	304.0	0	32.0	304.0	128.0	5.0	171.0
NM_001286789	301.0	0	1.0	301.0	99.0	58.0	144.0
NM_001251882	0	0	0	0	0	0	0
NM_016732	1384.0	0	47.0	1384.0	760.0	326.0	298.0
NM_145806	602.0	0	9.0	602.0	427.0	39.0	136.0
NM_001139443	0	0	1.0	0	0	0	0
NM_001692	14.0	0	5.0	14.0	11.0	1.0	2.0
NM_002665	0	0	0	0	0	0	0
NM_015568	5.0	0	389.0	5.0	1.0	0	4.0
NM_001032392	0	0	0	0	0	0	0
NM_001184975	283.0	0	12.0	283.0	207.0	23.0	53.0
NM_001199577	0	0	0	0	0	0	0
NM_021873	423.0	0	14.0	423.0	251.0	25.0	147.0
NM_001316320	960.0	0	26.0	960.0	709.0	32.0	219.0
NM_032727	151.0	0	39.0	151.0	128.0	3.0	20.0
NM_023918	0	0	0	0	0	0	0
NM_007358	283.0	0	77.0	283.0	146.0	56.0	81.0
NM_012427	0	0	0	0	0	0	0
NM_001142290	263.0	0	49.0	263.0	125.0	20.0	118.0
NM_000305	546.0	0	78.0	546.0	365.0	81.0	100.0
NM_001308053	14.0	0	6.0	14.0	3.0	3.0	8.0
NM_001130698	2.0	0	0	2.0	2.0	0	0
NM_015891	81.0	0	16.0	81.0	71.0	1.0	9.0
NM_005633	70.0	0	37.0	70.0	51.0	4.0	15.0
NM_000333	87.0	0	28.0	87.0	49.0	3.0	35.0
NM_001144002	37.0	0	7.0	37.0	18.0	3.0	16.0
NM_002258	0	0	0	0	0	0	0
NM_001763	0	0	0	0	0	0	0
NM_001005226	0	0	0	0	0	0	0
NM_001031834	0	0	0	0	0	0	0
NM_173689	3.0	0	2.0	3.0	3.0	0	0
NM_001033564	78.0	0	0	78.0	25.0	45.0	8.0
NM_001358683	0	0	0	0	0	0	0
NM_199242	3.0	0	2.0	3.0	2.0	0	1.0
NM_001320032	164.0	0	49.0	164.0	68.0	75.0	21.0
NM_005766	453.0	0	115.0	453.0	330.0	63.0	60.0
NM_001184742	33.0	0	4.0	33.0	14.0	6.0	13.0
