AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4	cdReads5	cdRPKM5
NM_014997	KLHDC10	374.0	48.74778012350001	411.0	54.174917557700006	349.0	43.5118939916	107.0	21.325982781300002	86.0	10.4821827236	98.0	19.2202429871
NM_005710	PQBP1	457.0	99.20225195799999	480.0	105.370675498	471.0	97.797005591	196.0	65.0584088586	168.0	34.102376596300005	156.0	50.9541411828
NM_194326	RPS19BP1	239.0	100.731268124	227.0	96.7532257893	230.0	92.7242983876	131.0	84.4266838629	87.0	34.289068439	88.0	55.80827890729999
NM_001352450	ZNF133	50.0	4.87680359217	59.0	5.81956426401	36.0	3.35866803501	21.0	3.13203488593	16.0	1.4593359354299997	18.0	2.64172327598
NM_001166462	MPP1	67.0	8.8527934865	72.0	9.62080080632	67.0	8.46797666799	26.0	5.25316344821	16.0	1.9769493678999999	12.0	2.38581263063
NM_003214	TEAD3	246.0	32.578837648400004	246.0	32.946461782600004	268.0	33.9495945313	119.0	24.098470253800002	82.0	10.155103734199999	55.0	10.960054773900001
NM_145253	UBALD1	104.0	33.736521748600005	101.0	33.1330590815	143.0	44.3713172866	71.0	35.2182157104	40.0	12.133804406900001	41.0	20.0124554789
NM_001023570	IQCB1	143.0	13.784663936500001	134.0	13.062856001099998	103.0	9.49722417469	37.0	5.453858982540001	42.0	3.78599005619	53.0	7.687507837789999
NM_033271	BTBD6	44.0	5.2276123444	51.0	6.12765167954	88.0	10.000752740700001	56.0	10.1737429491	49.0	5.44398364389	50.0	8.93861556573
NM_001098426	SMARCD2	406.0	44.0657705634	350.0	38.4163921086	362.0	37.582288772800005	235.0	39.0018522494	185.0	18.776606161700002	147.0	24.007239595700003
NM_006662	SRCAP	557.0	9.954173467639999	532.0	9.61468007263	678.0	11.5898822279	456.0	12.4611145234	354.0	5.91593379209	291.0	7.82514791085
NM_145064	STAC3	331.0	52.3627078079	385.0	61.592527840900004	412.0	62.3434222536	154.0	37.2526231546	137.0	20.2667776896	119.0	28.326350281
NM_152581	MOSPD2	66.0	7.342831212080001	67.0	7.538199175980001	47.0	5.00169018445	20.0	3.40244912831	21.0	2.1847861692299997	11.0	1.8414581431400001
NM_005716	GIPC1	554.0	95.77458206700001	505.0	88.2886903668	542.0	89.6270509304	245.0	64.76623037569999	154.0	24.896096287600002	112.0	29.1345342799
NM_152588	TMTC2	97.0	6.69165040566	78.0	5.44163374957	94.0	6.202812916919999	44.0	4.64147719797	33.0	2.1288520635099997	32.0	3.3217048812
NM_015395	TECPR1	307.0	15.2029123852	284.0	14.2226313426	441.0	20.8894173155	182.0	13.7816698011	158.0	7.316704870080001	145.0	10.8045323999
NM_015646	RAP1B	76.0	23.7207726723	83.0	26.1979028563	63.0	18.8085409961	20.0	9.54524917616	18.0	5.25360936754	11.0	5.166036628580001
NM_015645	C1QTNF5	34.0	8.045926451089999	37.0	8.85466349256	29.0	6.56439125969	20.0	7.23717662947	8.0	1.7703419544499999	12.0	4.272951309780001
NM_015396	ARMC8	177.0	15.4851814425	183.0	16.1907630741	200.0	16.7367969422	101.0	13.511589458800001	61.0	4.99048667615	72.0	9.47818290533
NM_001303047	MYL12A	907.0	304.48493348799997	877.0	297.73597288599996	888.0	285.14831255400003	248.0	127.306986105	172.0	53.995429610900004	165.0	83.34739328090001
NM_015641	TES	696.0	95.23218662040001	706.0	97.69051824530001	723.0	94.6263597732	237.0	49.5866647072	205.0	26.2300072754	246.0	50.64763614100001
NM_080491	GAB2	174.0	14.840466305	177.0	15.2666855729	152.0	12.4005573799	63.0	8.21638693857	43.0	3.42954722787	46.0	5.90344725517
NM_015399	BRMS1	166.0	38.8059305757	180.0	42.5535420279	200.0	44.721805594399996	72.0	25.7373925155	77.0	16.83258332	68.0	23.9193009892
NM_152360	ZNF573	28.0	2.6591413271	29.0	2.78518842787	17.0	1.54429984943	8.0	1.16175730105	5.0	0.44404136193099997	11.0	1.5719025925799999
NM_015649	IRF2BP1	310.0	30.5979827431	275.0	27.4496613699	407.0	38.4259691846	233.0	35.166492798200004	162.0	14.9525805076	137.0	20.347039370799997
NM_032387	WNK4	43.0	1.9958828334799998	44.0	2.065344296	37.0	1.6427354555000002	17.0	1.2065839493200001	12.0	0.520856234188	14.0	0.9777868216910001
NM_001040716	PC	312.0	15.280154888699998	338.0	16.740293138	341.0	15.9744848168	143.0	10.709057122799999	117.0	5.35832507589	95.0	7.000778298039999
NM_001040715	KIAA0895L	32.0	3.9146681038199995	42.0	5.195979814	35.0	4.09555094665	17.0	3.1800644765900006	12.0	1.3727651596000001	18.0	3.3133478376700003
NM_002518	NPAS2	241.0	16.867474475199998	256.0	18.1194987846	293.0	19.6155260162	109.0	11.665451493199999	123.0	8.05022768744	126.0	13.2694560675
NM_002517	NPAS1	2.0	0.195402214996	4.0	0.395214321523	7.0	0.654179372866	10.0	1.4939687796899999	4.0	0.365451300243	1.0	0.147010733162
NM_002516	NOVA2	8.0	0.936979383876	14.0	1.65821668168	9.0	1.00828168191	7.0	1.25366102263	1.0	0.109524197994	2.0	0.352467924133
NM_002515	NOVA1	53.0	6.02419643732	42.0	4.8277607720699995	31.0	3.3704219039	12.0	2.08567452471	8.0	0.850321726155	11.0	1.8813322367900003
NM_002514	NOV	4.0	0.645154799233	4.0	0.652434815698	7.0	1.07994416023	5.0	1.23315020781	1.0	0.150825222377	8.0	1.9415272245599997
NM_002513	NME3	146.0	49.5896338916	124.0	42.5924799095	164.0	53.282085324099995	99.0	51.418011371000006	26.0	8.25812452872	37.0	18.9099041298
NM_006902	PRRX1	105.0	27.8112028706	133.0	35.6250359113	104.0	26.3489390392	49.0	19.8457990326	53.0	13.1273292173	43.0	17.137540192
NM_001004023	DYRK3	112.0	11.3656093278	141.0	14.4699493088	124.0	12.036374883499999	45.0	6.98279432263	28.0	2.65706859245	25.0	3.8173700922199996
NM_001282291	ABCB8	142.0	11.140315684	135.0	10.7106571477	158.0	11.856747181600001	97.0	11.6365147056	57.0	4.18171126062	63.0	7.43702530955
NM_001318739	DCUN1D5	111.0	37.924794988	110.0	38.0072234352	180.0	58.826375051099994	86.0	44.9304480452	37.0	11.8214845894	36.0	18.5076944305
NM_002746	MAPK3	307.0	46.648936424	289.0	44.4093492775	186.0	27.0343314818	89.0	20.6792799586	75.0	10.6569926864	82.0	18.7485109224
NM_001253845	ADM2	17.0	6.587939778740001	14.0	5.486582711880001	19.0	7.04293401526	10.0	5.92574193822	8.0	2.8990834690400002	5.0	2.91554843285
NM_001318732	KDELC1	32.0	6.506068116209999	37.0	7.607527789380001	26.0	5.0563985128099995	18.0	5.5960703796899995	10.0	1.90124752151	11.0	3.3651999165
NM_001008701	ADGRL1	31.0	1.2135471121799999	46.0	1.821067211	85.0	3.18282816426	69.0	4.1303425672500005	71.0	2.59910203551	64.0	3.76985353975
NM_001134415	TBCCD1	49.0	5.07047736924	49.0	5.1276933409400005	41.0	4.05822334458	18.0	2.8481791896599997	13.0	1.25795803753	25.0	3.89262290765
NM_018019	MED9	29.0	11.3911515742	35.0	13.903075239300001	43.0	16.156132558499998	15.0	9.009546416280001	6.0	2.20389508616	7.0	4.13730206185
NM_018018	SLC38A4	876.0	92.3018733019	884.0	94.19587180370002	779.0	78.5132917869	290.0	46.7246914508	193.0	19.016638530799998	176.0	27.904139453600003
NM_015028	TNIK	277.0	11.7519141846	281.0	12.0561420995	272.0	11.0381696806	108.0	7.00639524393	137.0	5.43524897626	128.0	8.17124756962
NM_177444	PPFIBP1	469.0	26.759580311500002	475.0	27.407742195999997	432.0	23.577053083699997	182.0	15.878880423	204.0	10.8844541903	237.0	20.3471861283
NM_176880	NR2C2AP	31.0	12.7855856462	42.0	17.5178748015	25.0	9.86275534092	13.0	8.19868723881	14.0	5.39954296109	11.0	6.82654840205
NM_018011	ARGLU1	206.0	43.4113833338	177.0	37.7209712879	222.0	44.749552700100004	81.0	26.1013793622	73.0	14.3856436554	71.0	22.5135670592
NM_018010	IFT57	181.0	24.3050817911	186.0	25.2583311091	255.0	32.753522388	135.0	27.7200695552	87.0	10.924656688699999	99.0	20.0033743874
NM_018013	SOBP	23.0	1.51950932977	19.0	1.2694112175	48.0	3.0333050751	18.0	1.8184027320700002	16.0	0.988474683952	14.0	1.39172403454
NM_001301129	POLR2F	145.0	70.3571126642	142.0	69.6789417875	128.0	59.4085968771	62.0	46.0016840549	51.0	23.140898404699996	51.0	37.2357185567
NM_015027	PDXDC1	210.0	15.368421358199999	196.0	14.5057180443	188.0	13.160340713499998	83.0	9.28816863752	65.0	4.44829268024	75.0	8.25887293715
NM_005399	PRKAB2	58.0	12.267394003	54.0	11.5502471219	40.0	8.0925172028	25.0	8.08549037358	10.0	1.9778545644999999	15.0	4.77381007137
NM_015024	XPO7	1054.0	55.9369372022	1139.0	61.130083942700004	1083.0	54.9776089996	462.0	37.492299958000004	450.0	22.332668497100002	387.0	30.904277441799998
NM_001556	IKBKB	60.0	4.5765934899300005	71.0	5.47674641526	72.0	5.25318752108	31.0	3.6157202130300004	38.0	2.7104707070200003	36.0	4.13183666943
NM_001048210	CLCC1	269.0	28.1384499437	245.0	25.917145690599998	203.0	20.311558463	73.0	11.6765027286	62.0	6.0647040504900005	59.0	9.286444301869999
NM_001130042	CRYZ	430.0	75.2387346924	470.0	83.1656682495	444.0	74.3113784232	157.0	42.006327624499995	108.0	17.671231509000002	94.0	24.7485886972
NM_001346813	ARID1B	509.0	12.8342137364	554.0	14.126495837	733.0	17.678881276600002	448.0	17.2731496009	351.0	8.276155368300001	300.0	11.382097375399999
NM_015037	ZSWIM8	331.0	10.3702595496	286.0	9.06151599427	289.0	8.66081565043	189.0	9.05452082053	133.0	3.8965773946	151.0	7.118494214939999
NM_002741	PKN1	403.0	24.676315881399997	379.0	23.4686268991	616.0	36.0790676819	350.0	32.7706725428	271.0	15.5172443526	276.0	25.4292712094
NM_001007	RPS4X	2138.0	467.617484803	2221.0	491.252524421	2053.0	429.508051528	815.0	272.572906162	558.0	114.126703496	486.0	159.94433652700002
NM_001185012	NDUFA2	291.0	218.217326865	318.0	241.155159605	274.0	196.537815521	118.0	135.30700617899998	80.0	56.0991476476	81.0	91.39676373
NM_001270680	MCU	280.0	53.3583474217	258.0	49.7207007567	237.0	43.2008214141	80.0	23.311829671199998	57.0	10.1575560654	66.0	18.925084679
NM_001297699	SERPINB6	179.0	27.4156563955	175.0	27.1054649891	177.0	25.9309365886	48.0	11.241619719400001	37.0	5.29928619523	53.0	12.2143692171
NM_016131	RAB10	424.0	121.802658315	405.0	117.65736807	365.0	100.295880183	146.0	64.1336269274	111.0	29.818371576100002	102.0	44.090054808400005
NM_057161	KLHDC3	553.0	83.370676386	558.0	85.0737522997	643.0	92.7253509963	314.0	72.3868831127	187.0	26.363303752600004	183.0	41.5134512368
NM_001003	RPLP1	511.0	256.572453613	529.0	268.607413623	603.0	289.604802045	267.0	204.994601329	189.0	88.7403147518	207.0	156.390017938
NM_017503	SURF2	268.0	60.212774375100004	267.0	60.665013904	256.0	55.0165216215	117.0	40.195898524899995	84.0	17.6483116238	81.0	27.3834661759
NM_030821	PLA2G12A	25.0	7.597546648860001	20.0	6.1466227373699995	16.0	4.65106778182	10.0	4.64702920419	11.0	3.126051188	2.0	0.9145615084090001
NM_030824	ZNF442	11.0	1.0113931526200002	12.0	1.11578820392	4.0	0.351792547192	6.0	0.843568995664	10.0	0.859799834568	13.0	1.798540546
NM_001142397	CTIF	44.0	4.22732046486	52.0	5.05229888895	62.0	5.69775150477	36.0	5.2887986283899995	21.0	1.88669554381	17.0	2.4575987289200003
NM_006402	LAMTOR5	348.0	115.48270906299999	330.0	110.745185527	327.0	103.796997588	126.0	63.9367121541	91.0	28.2389890494	87.0	43.44167164939999
NM_153271	SNX33	106.0	10.6444931832	99.0	10.0537368426	73.0	7.011990231939999	42.0	6.449268356419999	29.0	2.72324775429	35.0	5.28855133123
NM_001012267	CENPP	168.0	33.5659085165	146.0	29.499535421199997	175.0	33.4446374882	54.0	16.4977576591	48.0	8.96809903571	47.0	14.129817076300002
NM_019589	YLPM1	730.0	19.6325984201	764.0	20.7788485458	888.0	22.8437399904	379.0	15.5860537025	428.0	10.7638769788	393.0	15.903658088699999
NM_199069	NDUFAF3	364.0	113.610016483	349.0	110.15744695	342.0	102.103508264	153.0	73.02115619770001	97.0	28.3111171473	85.0	39.9193739481
NM_138571	HINT3	69.0	21.7713303971	68.0	21.6979141439	77.0	23.2394541148	31.0	14.956831700899999	16.0	4.72091187854	14.0	6.646813148550001
NM_001308632	POLD1	993.0	50.5618739415	971.0	49.9995779902	1032.0	50.263523515200006	485.0	37.7622346707	415.0	19.760232176800002	291.0	22.2954611111
NM_138574	HDGFL1	11.0	2.52045595176	14.0	3.24405088917	9.0	1.9725510681799998	4.0	1.40148499809	3.0	0.642802733463	3.0	1.03432551546
NM_001322352	LMAN2L	144.0	37.4538515879	125.0	32.878894147	113.0	28.113295404200002	34.0	13.5224363329	30.0	7.29667967714	27.0	10.5668931039
NM_007257	PNMA2	159.0	25.153083206799998	149.0	23.837108177399998	140.0	21.1846580473	58.0	14.0302087206	43.0	6.361105406209999	25.0	5.950913924580001
NM_138578	BCL2L1	163.0	40.2215418317	118.0	29.4460003786	123.0	29.031905465100003	49.0	18.488821320899998	38.0	8.76848856928	34.0	12.6240755221
NM_000976	RPL12	268.0	93.22098201450001	231.0	81.2576120311	191.0	63.5494163412	79.0	42.0192219005	77.0	25.0460727713	61.0	31.9270116942
NM_001329722	TMEM54	125.0	29.948835337800002	153.0	37.0710213642	124.0	28.4178311566	79.0	28.9427005622	39.0	8.737849605080001	45.0	16.223030906400002
NM_007255	B4GALT7	12.0	2.11248858041	20.0	3.56054365884	20.0	3.3677701164099996	12.0	3.2302520077900003	11.0	1.8108223345099999	12.0	3.1786589011799995
NM_052935	NT5C3B	127.0	24.3626313139	101.0	19.5936362675	124.0	22.753147205100003	48.0	14.080035329600001	43.0	7.713632801549999	49.0	14.143800071900001
NM_006409	ARPC1A	899.0	139.917729713	877.0	138.03392813	1084.0	161.377008144	421.0	100.192955807	330.0	48.028279707799996	380.0	88.99102548129999
NM_001098	ACO2	621.0	45.9121397746	583.0	43.5890781446	595.0	42.0777218898	317.0	35.8374608154	207.0	14.311208616400002	188.0	20.9143003075
NM_001329729	HEATR3	105.0	10.749720258499998	129.0	13.3558265331	115.0	11.2617277297	35.0	5.479209965930001	27.0	2.58488758775	38.0	5.853842279
NM_000757	CSF1	17.0	1.76865410276	19.0	1.99903676414	19.0	1.8908057086	16.0	2.54539978031	11.0	1.07017968598	11.0	1.72201220953
NM_024605	ARHGAP10	137.0	10.0515445626	132.0	9.7939833706	160.0	11.2287532217	71.0	7.965492244530001	64.0	4.39098792261	70.0	7.727870433189999
NM_001161520	COG5	350.0	24.5260607839	364.0	25.7949289148	301.0	20.175558741099998	96.0	10.286627753	85.0	5.56991688947	80.0	8.435276048430001
NM_000979	RPL18	3962.0	1210.42987647	3772.0	1165.38666228	3522.0	1029.23331291	1394.0	651.223362445	1064.0	303.974270402	932.0	428.440613516
NM_000978	RPL23	2997.0	1227.31091866	2959.0	1225.42296779	3137.0	1228.80138741	1222.0	765.210808956	891.0	341.205161583	808.0	497.884690677
NM_017899	TESC	7.0	1.87995107776	2.0	0.543189916326	5.0	1.28445185835	4.0	1.6426707884600003	2.0	0.502283066147	3.0	1.21232572045
NM_017728	TMEM104	249.0	28.9287671596	262.0	30.7825834875	311.0	34.5613173073	185.0	32.865810166399996	107.0	11.6247705601	99.0	17.3067424277
NM_017896	GID8	476.0	120.021330816	434.0	110.66605042	413.0	99.6095220632	176.0	67.8588020035	149.0	35.1323974324	137.0	51.97824468100001
NM_017897	OXSM	72.0	9.03777723099	68.0	8.631996278999999	41.0	4.9228013614699995	16.0	3.07108016972	19.0	2.23024600567	24.0	4.5330439982
NM_017722	TRMT1	429.0	37.5318804454	470.0	41.5828341248	469.0	39.2477888294	267.0	35.7187562922	220.0	17.998476537000002	205.0	26.986492994299997
NM_017723	TOR4A	90.0	12.2564195939	104.0	14.322790718199998	88.0	11.4631269623	54.0	11.2449338762	43.0	5.47595158789	20.0	4.098270910319999
NM_017720	STAP2	12.0	1.53976945417	18.0	2.3357166402000002	18.0	2.20925719637	5.0	0.9810394986609999	3.0	0.359969530739	4.0	0.772296384879
NM_017721	CC2D1A	222.0	13.464895699500001	221.0	13.5554983583	243.0	14.097938516700001	106.0	9.83100506011	85.0	4.82102050097	91.0	8.305025462389999
NM_176795	HRAS	220.0	74.2871227889	234.0	79.9060955858	241.0	77.8407871819	126.0	65.0584088586	71.0	22.4191549846	45.0	22.864037710199998
NM_001324136	XPNPEP1	705.0	61.491925898199995	650.0	57.334434143900005	622.0	51.894183388900004	233.0	31.076130342800003	198.0	16.1496904274	200.0	26.248744199
NM_176792	MRPL43	269.0	71.9093720784	257.0	69.47675654300001	252.0	64.43666822729999	116.0	47.416909102	80.0	19.9983072633	66.0	26.5476882302
NM_001897	CSPG4	587.0	14.5906909642	628.0	15.7859454374	679.0	16.1438402533	523.0	19.878402583699998	287.0	6.670980756919999	170.0	6.35823003048
NM_176798	P2RY6	21.0	3.68561837434	14.0	2.4848049363799998	11.0	1.84664355319	4.0	1.07347787088	2.0	0.328239693683	3.0	0.792249330993
NM_020795	NLGN2	109.0	7.52847804296	133.0	9.2897820917	197.0	13.015061832699999	161.0	17.0039023153	84.0	5.42537809487	40.0	4.1570977655000005
NM_001013649	C2orf68	187.0	64.6564868105	201.0	70.2812941138	256.0	84.6661440523	119.0	62.9157666507	93.0	30.069311100700002	82.0	42.6612823384
NM_001330588	TPP2	351.0	16.046884751	363.0	16.7827620822	323.0	14.1249025025	108.0	7.5500426975399995	92.0	3.9331587681699998	75.0	5.1593434262999995
NM_001105573	FBXO45	54.0	10.864226985	71.0	14.445634273	77.0	14.8181885122	30.0	9.22929145082	20.0	3.76274770807	28.0	8.47642373647
NM_174869	IDH3G	415.0	62.894126326800006	407.0	62.37773442	402.0	58.2756819514	159.0	36.8469166033	106.0	15.0223504954	114.0	25.9965909083
NM_020244	CHPT1	40.0	5.674825998169999	45.0	6.45621921431	42.0	5.6995578776	18.0	3.90487466298	7.0	0.928668322545	16.0	3.41556140733
NM_001975	ENO2	237.0	31.459082813600002	241.0	32.3510178327	188.0	23.870135225100004	63.0	12.787342430799999	47.0	5.83398894646	45.0	8.987932065399999
NM_206825	GNL3	975.0	104.642789346	904.0	98.1174648114	1050.0	107.793682908	390.0	64.0046215669	253.0	25.391902772399998	241.0	38.919861961
NM_006327	TIMM23	107.0	29.420594927899998	84.0	23.357166401999997	87.0	22.8815923909	35.0	14.7155924799	19.0	4.88530077432	16.0	6.61968329896
NM_001288609	JPT1	755.0	399.95158413900003	700.0	375.00037801400003	629.0	318.720820301	189.0	153.096163965	174.0	86.1945390118	211.0	168.187022349
NM_001288608	ADAMTSL4	25.0	1.31469386456	28.0	1.48907253929	35.0	1.7605647056599998	19.0	1.52784839955	11.0	0.5409378194169999	10.0	0.791287279589
NM_017884	PINX1	188.0	32.9950597322	201.0	35.6746994438	176.0	29.546296851100003	98.0	26.3002078365	82.0	13.457827441	83.0	21.9188981575
NM_001345994	PIGG	118.0	11.0250482762	162.0	15.3068808945	172.0	15.3718542789	63.0	9.00079928383	42.0	3.66959230365	43.0	6.04528116804
NM_004603	STX1A	113.0	22.5770694188	129.0	26.064658009200002	143.0	27.3290466332	111.0	33.912057410500005	81.0	15.1336671228	76.0	22.848214846799998
NM_001330059	ZDHHC20	122.0	19.2471181771	111.0	17.7093269851	106.0	15.995987897200001	42.0	10.1320472813	37.0	5.45855435957	34.0	8.07113025181
NM_004357	CD151	766.0	174.13337626400002	757.0	174.029281165	907.0	197.22404302200002	469.0	163.030225348	309.0	65.6873533455	255.0	87.22540370549999
NM_001297753	MAMSTR	100.0	23.2828042465	84.0	19.7782457436	62.0	13.8078574773	14.0	4.9843135819099995	24.0	5.2253641558899995	25.0	8.75840154222
NM_001330721	PI4KB	219.0	15.477792707899999	237.0	16.9389487065	381.0	25.7566398964	259.0	27.990245671700002	157.0	10.3761107086	126.0	13.399389541800002
NM_001206427	ATP5MD	125.0	122.333378244	129.0	127.672646858	105.0	98.2932227196	33.0	49.3845306953	14.0	12.8124748229	14.0	20.6163865455
NM_001001502	SNCB	3.0	1.28314121181	1.0	0.432540118556	2.0	0.8182434060609999	1.0	0.654026332441	2.0	0.799932290531	1.0	0.643580320732
NM_001135734	ZNF384	308.0	30.7687494734	300.0	30.307741871100003	260.0	24.8445878484	108.0	16.4977576591	119.0	11.116706096400002	114.0	17.1361611351
NM_001135732	TOM1	244.0	28.520021266500002	259.0	30.614909403400002	229.0	25.6032337028	122.0	21.805290881199998	81.0	8.85350161635	75.0	13.190790986700001
NM_001135733	TP53INP1	28.0	9.79853289017	27.0	9.55520443718	12.0	4.01683126612	9.0	4.8160120843400005	9.0	2.9452052514999996	8.0	4.2125257357
NM_030768	ILKAP	306.0	44.9589172687	302.0	44.8719100089	306.0	43.0046248147	107.0	24.039212142800004	87.0	11.9531867077	88.0	19.4547944282
NM_000275	OCA2	3.0	0.206464914892	1.0	0.06959823123360001	3.0	0.197490214216	2.0	0.21047331318100002	3.0	0.19307066607	1.0	0.103555832299
NM_000270	PNP	334.0	66.50211177060001	350.0	70.47420897159999	285.0	54.2791638762	117.0	35.6218824859	82.0	15.267673200299999	79.0	23.668221105500002
NM_004218	RAB11B	933.0	245.993989853	863.0	230.105417864	956.0	241.10158444400003	471.0	189.89161802900003	338.0	83.3354119108	321.0	127.34955798600001
NM_000272	NPHP1	73.0	5.74266877492	60.0	4.773262888690001	69.0	5.19205540018	21.0	2.52610988075	22.0	1.6183916232100002	20.0	2.3673935503799997
NM_030790	ITFG1	273.0	25.7151546281	259.0	24.6717214442	321.0	28.9221680275	114.0	16.4200085747	95.0	8.367970331210001	92.0	13.0395882276
NM_030791	SGPP1	36.0	4.70291575368	32.0	4.22754143023	50.0	6.247899310989999	15.0	2.99638760903	11.0	1.34377766	12.0	2.35882379997
NM_030793	FBXO38	181.0	9.38167429998	172.0	9.01578236343	138.0	6.84195451298	80.0	6.34065026065	87.0	4.21687825507	86.0	6.707331708890001
NM_145725	TRAF3	23.0	2.33400905838	26.0	2.66821760304	35.0	3.39736387842	25.0	3.87933017924	39.0	3.70091696806	27.0	4.1227596995899995
NM_001105570	NUDT19	182.0	27.9492726721	180.0	27.954055534299997	180.0	26.440578148	95.0	22.3082120041	63.0	9.04710655714	51.0	11.784708798499999
NM_001293274	CACHD1	57.0	3.36185618824	67.0	3.9962465498800004	153.0	8.6316739286	88.0	7.936499315010001	55.0	3.03345110173	47.0	4.17111045459
NM_032810	ATAD1	213.0	33.974885401	206.0	33.2291179476	180.0	27.4631419438	72.0	17.5611490368	53.0	7.905408202689999	43.0	10.3203971322
NM_001351544	CCDC138	180.0	15.4664342495	201.0	17.4657382694	167.0	13.7256678494	81.0	10.6425267042	46.0	3.69611571741	63.0	8.14531343427
NM_006609	MAP3K2	93.0	8.661203179700001	69.0	6.49856645862	153.0	13.6296915744	78.0	11.1078988397	54.0	4.7028277403	63.0	8.828468754560001
NM_001264573	KIF18B	909.0	62.9339223849	889.0	62.2437677799	891.0	59.006239867	493.0	52.1927128964	360.0	23.3073796881	347.0	36.1493047059
NM_198236	ARHGEF11	121.0	4.47006007568	101.0	3.7733106311599998	187.0	6.607982976970001	99.0	5.5924900403499995	105.0	3.62733212357	111.0	6.1702182381099995
NM_022457	COP1	150.0	11.832244780999998	166.0	13.2421093673	273.0	20.5986070563	115.0	13.8712552065	87.0	6.4174895849	73.0	8.6645957115
NM_000688	ALAS1	466.0	41.9773341835	478.0	43.544171373500006	536.0	46.1841597992	225.0	30.9922774538	188.0	15.8364130528	162.0	21.95803684
NM_001199196	ARMC6	712.0	81.8961044349	688.0	80.0285382698	900.0	99.020491869	557.0	97.96715152969999	384.0	41.3032768338	271.0	46.9031594303
NM_003952	RPS6KB2	60.0	7.17283907222	47.0	5.68212640214	58.0	6.63234562056	53.0	9.68852672591	32.0	3.57733695144	42.0	7.555073330339999
NM_000553	WRN	129.0	5.197930728919999	149.0	6.071559305469999	149.0	5.74283534994	57.0	3.51202556046	48.0	1.8086396519999999	52.0	3.1527800778400006
NM_016417	GLRX5	936.0	342.062707857	973.0	359.59688147400004	1021.0	356.906898337	422.0	235.822026324	262.0	89.5367250509	319.0	175.416370331
NM_032816	CEP89	203.0	14.950886441199998	136.0	10.1293833886	185.0	13.0329267005	96.0	10.8114556995	95.0	6.542813537030001	109.0	12.0794444127
NM_001199198	TBC1D23	120.0	9.898517919660001	134.0	11.1780724924	150.0	11.835306409100001	52.0	6.55894979105	37.0	2.8540441365700002	43.0	5.33711965979
NM_016410	CHMP5	519.0	136.21710455299998	504.0	133.772862121	484.0	121.50914579999998	189.0	75.8521903283	155.0	38.0422344986	146.0	57.6589460074
NM_032818	ARHGEF39	70.0	12.029448860699999	51.0	8.86321046504	50.0	8.2189627841	20.0	5.25556874283	19.0	3.0533129839499997	9.0	2.32723240979
NM_001161344	CHFR	54.0	4.68877164615	49.0	4.30263591616	67.0	5.564670381819999	36.0	4.7798014671599995	31.0	2.51708017735	28.0	3.6582460336400002
NM_001085400	RELL1	212.0	45.0042910318	189.0	40.5744894299	299.0	60.713961554499996	106.0	34.4085177104	73.0	14.491420447000001	77.0	24.595652330900002
NM_000686	AGTR2	313.0	49.6512196932	345.0	55.344934125600005	181.0	27.463980257	33.0	8.00463546985	17.0	2.52176456974	20.0	4.77381007137
NM_001303251	ZBED8	39.0	3.7847274398699997	42.0	4.12185289447	28.0	2.59912611337	11.0	1.6323178213	10.0	0.9074862119470001	9.0	1.3142018314100001
NM_031229	RBCK1	65.0	7.34479069381	60.0	6.85631107691	82.0	8.86296918307	59.0	10.1943634792	34.0	3.5926508938699997	25.0	4.2506528032699995
NM_003959	HIP1R	20.0	1.08028726906	22.0	1.20172511891	25.0	1.29166112977	13.0	1.07372891809	9.0	0.45459201730400006	10.0	0.812753445265
NM_017525	CDC42BPG	6.0	0.22322688607500002	7.0	0.263370110847	11.0	0.391459876933	4.0	0.227560708452	6.0	0.208745217568	2.0	0.111963071261
NM_001098213	HRH1	18.0	2.12980406058	20.0	2.39315229529	23.0	2.6031206719499997	11.0	1.9902235731	9.0	0.995817349381	5.0	0.890198189537
NM_172230	SYVN1	282.0	26.3479967279	275.0	25.983902753000002	345.0	30.8330798036	184.0	26.288048701999998	101.0	8.82449577783	108.0	15.1834968872
NM_172231	SUGP1	280.0	25.0272124904	294.0	26.575104188	296.0	25.307280577600004	128.0	17.4946981805	150.0	12.5376384545	124.0	16.6772980945
NM_000850	GSTM4	51.0	13.446616808699998	54.0	14.3982532615	75.0	18.9148732566	37.0	14.9171759385	23.0	5.67075288151	25.0	9.9181898743
NM_000852	GSTP1	1210.0	331.123407502	1165.0	322.406384577	1105.0	289.245166112	395.0	165.288882357	271.0	69.34958021109999	285.0	117.35427886299999
NM_020642	AKIP1	192.0	52.54189606640001	179.0	49.537118317	167.0	43.7139753309	71.0	29.7101535377	45.0	11.5156129502	42.0	17.2943147799
NM_001136557	GPR107	298.0	28.630488602899998	372.0	36.1433689748	373.0	34.2784082464	127.0	18.6577062724	117.0	10.5115894584	109.0	15.7575447913
NM_000859	HMGCR	1023.0	66.4447757993	1096.0	71.9894667508	1110.0	68.9616278955	451.0	44.7923433641	326.0	19.8003487662	304.0	29.710389609499998
NM_024074	TMEM38A	63.0	12.125684451600002	60.0	11.678583200999999	84.0	15.464800374600001	30.0	8.82935548795	20.0	3.59969530739	15.0	4.34416716494
